block,table2,activity,CAT,column,dtype,spaces,width,start,stop,table,default,model_min,model_max,target,lower,upper,min,max,units,definition
RCHRES,ACTIVITY,GENERAL,ACTIVITY,CONSFG,I,2,5,20,25,ACTIVITY,0,,,,,,,,,
RCHRES,ACTIVITY,GENERAL,ACTIVITY,HTFG,I,2,5,25,30,ACTIVITY,0,,,,,,,,,
RCHRES,ACTIVITY,GENERAL,ACTIVITY,SEDFG,I,2,5,30,35,ACTIVITY,0,,,,,,,,,
RCHRES,ACTIVITY,GENERAL,ACTIVITY,GQALFG,I,2,5,35,40,ACTIVITY,0,,,,,,,,,
RCHRES,ACTIVITY,GENERAL,ACTIVITY,OXFG,I,2,5,40,45,ACTIVITY,0,,,,,,,,,
RCHRES,ACTIVITY,GENERAL,ACTIVITY,NUTFG,I,2,5,45,50,ACTIVITY,0,,,,,,,,,
RCHRES,ACTIVITY,GENERAL,ACTIVITY,PLKFG,I,2,5,50,55,ACTIVITY,0,,,,,,,,,
RCHRES,ACTIVITY,GENERAL,ACTIVITY,PHFG,I,2,5,55,60,ACTIVITY,0,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,OPNID,C,2,8,2,10,PRINT-INFO,0,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,HYDRPR,I,2,5,10,15,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,ADCAPR,I,2,5,15,20,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,CONSPR,I,2,5,20,25,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,HEATPR,I,2,5,25,30,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,SEDPR,I,2,5,30,35,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,GQLPR,I,2,5,35,40,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,OXRXPR,I,2,5,40,45,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,NUTRPR,I,2,5,45,50,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,PLNKPR,I,2,5,50,55,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,PHCBPR,I,2,5,55,60,PRINT-INFO,4,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,PIVLPR,I,2,5,60,65,PRINT-INFO,1,,,,,,,,,
RCHRES,PRINT-INFO,GENERAL,SKIP,PYREND,I,2,5,65,70,PRINT-INFO,9,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,OPNID,C,2,8,2,10,BINARY-INFO,9,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,HYDRPR,I,2,5,10,15,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,ADCAPR,I,2,5,15,20,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,CONSPR,I,2,5,20,25,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,HEATPR,I,2,5,25,30,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,SEDPR,I,2,5,30,35,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,GQLPR,I,2,5,35,40,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,OXRXPR,I,2,5,40,45,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,NUTRPR,I,2,5,45,50,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,PLNKPR,I,2,5,50,55,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,PHCBPR,I,2,5,55,60,BINARY-INFO,4,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,PIVLPR,I,2,5,60,65,BINARY-INFO,1,,,,,,,,,
RCHRES,BINARY-INFO,GENERAL,SKIP,PYREND,I,2,5,65,70,BINARY-INFO,9,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,OPNID,C,2,8,2,10,GEN-INFO,9,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,RCHID,C,2,20,10,30,GEN-INFO,9,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,NEXITS,I,2,5,30,35,GEN-INFO,1,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,IUNITS,I,2,5,40,45,GEN-INFO,1,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,OUNITS,I,2,5,45,50,GEN-INFO,1,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,PUNITE,I,2,5,50,55,GEN-INFO,0,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,PUNITM,I,2,5,55,60,GEN-INFO,0,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,LKFG,I,2,5,60,65,GEN-INFO,0,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,BUNITE,I,2,5,65,70,GEN-INFO,0,,,,,,,,,
RCHRES,GEN-INFO,GENERAL,INFO,BUNITM,I,2,5,70,75,GEN-INFO,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,OPNID,C,2,8,2,10,HYDR-PARM1,,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,VCONFG,I,2,3,11,14,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,AUX1FG,I,2,3,14,17,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,AUX2FG,I,2,3,17,20,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,AUX3FG,I,2,3,20,23,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODFVF1,I,2,3,25,28,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODFVF2,I,2,3,28,31,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODFVF3,I,2,3,31,34,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODFVF4,I,2,3,34,37,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODFVF5,I,2,3,37,40,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODGTF1,I,2,3,45,48,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODGTF2,I,2,3,48,51,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODGTF3,I,2,3,51,54,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODGTF4,I,2,3,54,57,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,ODGTF5,I,2,3,57,60,HYDR-PARM1,0,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,FUNCT1,I,2,3,65,68,HYDR-PARM1,1,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,FUNCT2,I,2,3,68,71,HYDR-PARM1,1,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,FUNCT3,I,2,3,71,74,HYDR-PARM1,1,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,FUNCT4,I,2,3,74,77,HYDR-PARM1,1,,,,,,,,,
RCHRES,HYDR-PARM1,HYDR,PARAMETERS,FUNCT5,I,2,3,77,80,HYDR-PARM1,1,,,,,,,,,
RCHRES,HYDR-PARM2,HYDR,PARAMETERS,OPNID,C,2,8,2,10,HYDR-PARM2,1,,,,,,,,,
RCHRES,HYDR-PARM2,HYDR,PARAMETERS,FTBW,R,2,5,10,15,HYDR-PARM2,0,,,,,,,,,
RCHRES,HYDR-PARM2,HYDR,PARAMETERS,FTBUCI,R,2,5,15,20,HYDR-PARM2,-999,,,,,,,,,
RCHRES,HYDR-PARM2,HYDR,PARAMETERS,LEN,R,2,10,20,30,HYDR-PARM2,-999,,,,,,,,,
RCHRES,HYDR-PARM2,HYDR,PARAMETERS,DELTH,R,2,10,30,40,HYDR-PARM2,0,,,,,,,,,
RCHRES,HYDR-PARM2,HYDR,PARAMETERS,STCOR,R,2,10,40,50,HYDR-PARM2,0,,,,,,,,,
RCHRES,HYDR-PARM2,HYDR,PARAMETERS,KS,R,2,10,50,60,HYDR-PARM2,0,,,,,,,,,
RCHRES,HYDR-PARM2,HYDR,PARAMETERS,DB50,R,2,10,60,70,HYDR-PARM2,0.01,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,OPNID,C,2,8,2,10,MON-CONVF,0.25,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLJAN,R,2,5,10,15,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLFEB,R,2,5,15,20,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLMAR,R,2,5,20,25,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLAPR,R,2,5,25,30,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLMAY,R,2,5,30,35,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLJUN,R,2,5,35,40,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLJUL,R,2,5,40,45,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLAUG,R,2,5,45,50,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLSEP,R,2,5,50,55,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLOCT,R,2,5,55,60,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLNOV,R,2,5,60,65,MON-CONVF,0,,,,,,,,,
RCHRES,MON-CONVF,HYDR,MONTHLYS,VOLDEC,R,2,5,65,70,MON-CONVF,0,,,,,,,,,
RCHRES,HYDR-IRRIG,HYDR,PARAMETERS,OPNID,C,2,8,2,10,HYDR-IRRIG,0,,,,,,,,,
RCHRES,HYDR-IRRIG,HYDR,PARAMETERS,IREXIT,R,2,10,10,20,HYDR-IRRIG,0,,,,,,,,,
RCHRES,HYDR-IRRIG,HYDR,PARAMETERS,IRMINV,R,2,10,20,30,HYDR-IRRIG,0,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,OPNID,C,2,8,2,10,HYDR-INIT,,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,VOL,R,2,10,10,20,HYDR-INIT,0,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,ICAT,R,2,2,23,25,HYDR-INIT,-1,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,COLIN1,R,2,5,25,30,HYDR-INIT,4,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,COLIN2,R,2,5,30,35,HYDR-INIT,4,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,COLIN3,R,2,5,35,40,HYDR-INIT,4,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,COLIN4,R,2,5,40,45,HYDR-INIT,4,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,COLIN5,R,2,5,45,50,HYDR-INIT,4,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,OUTDG1,R,2,5,55,60,HYDR-INIT,0,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,OUTDG2,R,2,5,60,65,HYDR-INIT,0,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,OUTDG3,R,2,5,65,70,HYDR-INIT,0,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,OUTDG4,R,2,5,70,75,HYDR-INIT,0,,,,,,,,,
RCHRES,HYDR-INIT,HYDR,STATES,OUTDG5,R,2,5,75,80,HYDR-INIT,0,,,,,,,,,
RCHRES,HYDR-CATEGORY,HYDR,PARAMETERS,OPNID,C,2,8,2,10,HYDR-CATEGORY,0,,,,,,,,,
RCHRES,HYDR-CATEGORY,HYDR,PARAMETERS,CPREC,C,2,2,13,15,HYDR-CATEGORY,0,,,,,,,,,
RCHRES,HYDR-CATEGORY,HYDR,PARAMETERS,CEVAP,C,2,2,18,20,HYDR-CATEGORY,0,,,,,,,,,
RCHRES,HYDR-CATEGORY,HYDR,PARAMETERS,CFVOL1,C,2,2,23,25,HYDR-CATEGORY,0,,,,,,,,,
RCHRES,HYDR-CATEGORY,HYDR,PARAMETERS,CFVOL2,C,2,2,28,30,HYDR-CATEGORY,0,,,,,,,,,
RCHRES,HYDR-CATEGORY,HYDR,PARAMETERS,CFVOL3,C,2,2,33,35,HYDR-CATEGORY,0,,,,,,,,,
RCHRES,HYDR-CATEGORY,HYDR,PARAMETERS,CFVOL4,C,2,2,38,40,HYDR-CATEGORY,0,,,,,,,,,
RCHRES,HYDR-CATEGORY,HYDR,PARAMETERS,CFVOL5,C,2,2,43,45,HYDR-CATEGORY,0,,,,,,,,,
RCHRES,HYDR-CATEGORY,HYDR,PARAMETERS,NOCGT,I,2,2,48,50,HYDR-CATEGORY,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,OPNID,C,2,8,2,10,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CTAG1,C,2,4,8,12,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CFRAC1,R,2,6,12,18,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CTAG2,C,2,4,18,22,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CFRAC2,R,2,6,22,28,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CTAG3,C,2,4,28,32,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CFRAC3,R,2,6,32,38,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CTAG4,C,2,4,38,42,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CFRAC4,R,2,6,42,48,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CTAG5,C,2,4,48,52,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CFRAC5,R,2,6,52,58,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CTAG6,C,2,4,58,62,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CFRAC6,R,2,6,62,68,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CTAG7,C,2,4,68,72,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CINIT,HYDR,STATES,CFRAC7,R,2,6,72,78,HYDR-CINIT,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,OPNID,C,2,8,2,10,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG1,C,2,4,8,12,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC1,R,2,6,12,18,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG2,C,2,4,18,22,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC2,R,2,6,22,28,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG3,C,2,4,28,32,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC3,R,2,6,32,38,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG4,C,2,4,38,42,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC4,R,2,6,42,48,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG5,C,2,4,48,52,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC5,R,2,6,52,58,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG6,C,2,4,58,62,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC6,R,2,6,62,68,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CTAG7,C,2,4,68,72,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CPREC,HYDR,PARAMETERS,CPREC7,R,2,6,72,78,HYDR-CPREC,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,OPNID,C,2,8,2,10,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG1,C,2,4,10,14,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI1,R,2,3,14,17,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP1,R,2,6,17,23,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG2,C,2,4,23,27,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI2,R,2,3,27,30,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP2,R,2,6,30,36,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG3,C,2,4,36,40,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI3,R,2,3,40,43,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP3,R,2,6,43,49,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG4,C,2,4,49,53,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI4,R,2,3,53,56,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP4,R,2,6,56,62,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CTAG5,C,2,4,62,66,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CPRI5,R,2,3,66,69,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CEVAP,HYDR,PARAMETERS,CEVAP5,R,2,6,69,75,HYDR-CEVAP,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,OPNID,C,2,8,2,10,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CTAG1,C,2,4,10,14,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CEXIT1,R,2,2,14,16,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CPRI1,R,2,3,16,19,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CFVOL1,R,2,6,19,25,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CTAG2,C,2,4,25,29,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CEXIT2,R,2,2,29,31,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CPRI2,R,2,3,31,34,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CFVOL2,R,2,6,34,40,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CTAG3,C,2,4,40,44,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CEXIT3,R,2,2,44,46,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CPRI3,R,2,3,46,49,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CFVOL3,R,2,6,49,55,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CTAG4,C,2,4,55,59,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CEXIT4,R,2,2,59,61,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CPRI4,R,2,3,61,64,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CFVOL,HYDR,PARAMETERS,CFVOL,R,2,6,64,70,HYDR-CFVOL,0,,,,,,,,,
RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,OPNID,C,2,8,2,10,HYDR-CDEMAND,0,,,,,,,,,
RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CTAG1,C,2,4,10,14,HYDR-CDEMAND,0,,,,,,,,,
RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CEXIT1,R,2,2,14,16,HYDR-CDEMAND,0,,,,,,,,,
RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CPRI1,C,2,12,16,28,HYDR-CDEMAND,0,,,,,,,,,
RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CDEM1,R,2,6,28,34,HYDR-CDEMAND,0,,,,,,,,,
RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CTAG2,C,2,4,34,38,HYDR-CDEMAND,0,,,,,,,,,
RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CEXIT2,R,2,2,38,40,HYDR-CDEMAND,0,,,,,,,,,
RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CPRI2,C,2,12,40,52,HYDR-CDEMAND,0,,,,,,,,,
RCHRES,HYDR-CDEMAND,HYDR,PARAMETERS,CDEM2,R,2,6,52,58,HYDR-CDEMAND,0,,,,,,,,,
RCHRES,ADCALC-DATA,ADCALC,PARAMETERS,OPNID,C,2,8,2,10,ADCALC-DATA,0,,,,,,,,,
RCHRES,ADCALC-DATA,ADCALC,PARAMETERS,CRRAT,R,2,10,10,20,ADCALC-DATA,1.5,,,,,,,,,
RCHRES,ADCALC-DATA,ADCALC,PARAMETERS,VOL,R,2,10,20,30,ADCALC-DATA,0,,,,,,,,,
RCHRES,NCONS,CONS,CONS,OPNID,C,2,8,2,10,NCONS,0,,,,,,,,,
RCHRES,NCONS,CONS,CONS,NCONS,I,2,5,10,15,NCONS,1,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,OPNID,C,2,8,2,10,CONS-AD-FLAGS,,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(1),I,2,3,11,14,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(2),I,2,4,14,18,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(3),I,2,3,18,21,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(4),I,2,4,21,25,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(5),I,2,3,25,28,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(6),I,2,4,28,32,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(7),I,2,3,32,35,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(8),I,2,4,35,39,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(9),I,2,3,39,42,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(10),I,2,4,42,46,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(11),I,2,3,46,49,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(12),I,2,4,49,53,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(14),I,2,4,56,60,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(15),I,2,3,60,63,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(16),I,2,4,63,67,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(17),I,2,3,67,70,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(18),I,2,4,70,74,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(19),I,2,3,74,77,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-AD-FLAGS,CONS,FLAGS,COADFG(20),I,2,3,77,80,CONS-AD-FLAGS,0,,,,,,,,,
RCHRES,CONS-DATA,CONS,CONS,OPNID,C,2,8,2,10,CONS-DATA,0,,,,,,,,,
RCHRES,CONS-DATA,CONS,CONS,CONID,C,2,20,10,30,CONS-DATA,0,,,,,,,,,
RCHRES,CONS-DATA,CONS,CONS,CON,R,2,10,30,40,CONS-DATA,0,,,,,,,,,
RCHRES,CONS-DATA,CONS,CONS,CONCID,C,2,8,42,50,CONS-DATA,0,,,,,,,,,
RCHRES,CONS-DATA,CONS,CONS,CONV,R,2,10,50,60,CONS-DATA,-999,,,,,,,,,
RCHRES,CONS-DATA,CONS,CONS,QTYID,C,2,8,62,70,CONS-DATA,-999,,,,,,,,,
RCHRES,HT-BED-FLAGS,HTRCH,FLAGS,OPNID,C,2,8,2,10,HT-BED-FLAGS,-999,,,,,,,,,
