week_number,week_ended,commodity,cars
25,2025-06-21,Forest Products,5598.0
25,2025-06-21,Grain,11218.0
25,2025-06-21,Metallic Ores and Metals,15490.0
25,2025-06-21,Motor Vehicles and Parts,6581.0
25,2025-06-21,Nonmetallic Minerals,8698.0
25,2025-06-21,Other,2138.0
25,2025-06-21,Petroleum and Petroleum Products,10179.0
26,2025-06-28,Chemicals,14494.0
26,2025-06-28,Coal,7347.0
26,2025-06-28,"Farm Products excl. Grain, and Food",6783.0
26,2025-06-28,Forest Products,5799.0
26,2025-06-28,Grain,11023.0
26,2025-06-28,Metallic Ores and Metals,17162.0
26,2025-06-28,Motor Vehicles and Parts,6110.0
26,2025-06-28,Nonmetallic Minerals,8193.0
26,2025-06-28,Other,2338.0
26,2025-06-28,Petroleum and Petroleum Products,9811.0
27,2025-07-05,Chemicals,14057.0
27,2025-07-05,Coal,7912.0
27,2025-07-05,"Farm Products excl. Grain, and Food",6406.0
27,2025-07-05,Forest Products,5347.0
27,2025-07-05,Grain,9017.0
27,2025-07-05,Metallic Ores and Metals,15756.0
27,2025-07-05,Motor Vehicles and Parts,4524.0
27,2025-07-05,Nonmetallic Minerals,7181.0
27,2025-07-05,Other,2157.0
27,2025-07-05,Petroleum and Petroleum Products,9481.0
28,2025-07-12,Chemicals,14262.0
28,2025-07-12,Coal,7996.0
28,2025-07-12,"Farm Products excl. Grain, and Food",6989.0
28,2025-07-12,Forest Products,5932.0
28,2025-07-12,Grain,11090.0
28,2025-07-12,Metallic Ores and Metals,15654.0
28,2025-07-12,Motor Vehicles and Parts,5569.0
28,2025-07-12,Nonmetallic Minerals,8581.0
28,2025-07-12,Other,2332.0
28,2025-07-12,Petroleum and Petroleum Products,9850.0
29,2025-07-19,Chemicals,13886.0
29,2025-07-19,Coal,8660.0
29,2025-07-19,"Farm Products excl. Grain, and Food",6226.0
29,2025-07-19,Forest Products,5758.0
29,2025-07-19,Grain,9169.0
29,2025-07-19,Metallic Ores and Metals,15794.0
29,2025-07-19,Motor Vehicles and Parts,5249.0
29,2025-07-19,Nonmetallic Minerals,7339.0
29,2025-07-19,Other,2192.0
29,2025-07-19,Petroleum and Petroleum Products,10620.0
30,2025-07-26,Chemicals,14173.0
30,2025-07-26,Coal,8557.0
30,2025-07-26,"Farm Products excl. Grain, and Food",6585.0
30,2025-07-26,Forest Products,5907.0
30,2025-07-26,Grain,9023.0
30,2025-07-26,Metallic Ores and Metals,15726.0
30,2025-07-26,Motor Vehicles and Parts,5376.0
30,2025-07-26,Nonmetallic Minerals,8516.0
30,2025-07-26,Other,2198.0
30,2025-07-26,Petroleum and Petroleum Products,10353.0
31,2025-08-02,Chemicals,14875.0
31,2025-08-02,Coal,8602.0
31,2025-08-02,"Farm Products excl. Grain, and Food",6398.0
31,2025-08-02,Forest Products,5897.0
31,2025-08-02,Grain,9309.0
31,2025-08-02,Metallic Ores and Metals,16265.0
31,2025-08-02,Motor Vehicles and Parts,5980.0
31,2025-08-02,Nonmetallic Minerals,8608.0
31,2025-08-02,Other,2112.0
31,2025-08-02,Petroleum and Petroleum Products,10364.0
32,2025-08-09,Chemicals,14083.0
32,2025-08-09,Coal,8038.0
32,2025-08-09,"Farm Products excl. Grain, and Food",6141.0
32,2025-08-09,Forest Products,5562.0
32,2025-08-09,Grain,9249.0
32,2025-08-09,Metallic Ores and Metals,15553.0
32,2025-08-09,Motor Vehicles and Parts,5915.0
32,2025-08-09,Nonmetallic Minerals,8002.0
32,2025-08-09,Other,2302.0
32,2025-08-09,Petroleum and Petroleum Products,9844.0
33,2025-08-16,Chemicals,15029.0
33,2025-08-16,Coal,7991.0
33,2025-08-16,"Farm Products excl. Grain, and Food",5533.0
33,2025-08-16,Forest Products,5699.0
33,2025-08-16,Grain,7595.0
33,2025-08-16,Metallic Ores and Metals,11976.0
33,2025-08-16,Motor Vehicles and Parts,5922.0
33,2025-08-16,Nonmetallic Minerals,7745.0
33,2025-08-16,Other,2065.0
33,2025-08-16,Petroleum and Petroleum Products,10064.0
34,2025-08-23,Chemicals,14333.0
34,2025-08-23,Coal,8369.0
34,2025-08-23,"Farm Products excl. Grain, and Food",5824.0
34,2025-08-23,Forest Products,5677.0
34,2025-08-23,Grain,7271.0
34,2025-08-23,Metallic Ores and Metals,12897.0
34,2025-08-23,Motor Vehicles and Parts,5396.0
34,2025-08-23,Nonmetallic Minerals,7984.0
34,2025-08-23,Other,1980.0
34,2025-08-23,Petroleum and Petroleum Products,10336.0
35,2025-08-30,Chemicals,14971.0
35,2025-08-30,Coal,7671.0
35,2025-08-30,"Farm Products excl. Grain, and Food",8284.0
35,2025-08-30,Forest Products,5755.0
35,2025-08-30,Grain,9066.0
35,2025-08-30,Metallic Ores and Metals,15930.0
35,2025-08-30,Motor Vehicles and Parts,6145.0
35,2025-08-30,Nonmetallic Minerals,8568.0
35,2025-08-30,Other,2717.0
35,2025-08-30,Petroleum and Petroleum Products,11260.0
36,2025-09-06,Chemicals,13865.0
36,2025-09-06,Coal,7913.0
36,2025-09-06,"Farm Products excl. Grain, and Food",7580.0
36,2025-09-06,Forest Products,5567.0
36,2025-09-06,Grain,9009.0
36,2025-09-06,Metallic Ores and Metals,15860.0
36,2025-09-06,Motor Vehicles and Parts,5061.0
36,2025-09-06,Nonmetallic Minerals,7856.0
36,2025-09-06,Other,2374.0
36,2025-09-06,Petroleum and Petroleum Products,10806.0
37,2025-09-13,Chemicals,13533.0
37,2025-09-13,Coal,7582.0
37,2025-09-13,"Farm Products excl. Grain, and Food",7097.0
37,2025-09-13,Forest Products,5818.0
37,2025-09-13,Grain,13455.0
37,2025-09-13,Metallic Ores and Metals,16409.0
37,2025-09-13,Motor Vehicles and Parts,6601.0
37,2025-09-13,Nonmetallic Minerals,8507.0
37,2025-09-13,Other,2366.0
37,2025-09-13,Petroleum and Petroleum Products,10863.0
38,2025-09-20,Chemicals,14127.0
38,2025-09-20,Coal,7077.0
38,2025-09-20,"Farm Products excl. Grain, and Food",7401.0
38,2025-09-20,Forest Products,5847.0
38,2025-09-20,Grain,13769.0
38,2025-09-20,Metallic Ores and Metals,14912.0
38,2025-09-20,Motor Vehicles and Parts,6392.0
38,2025-09-20,Nonmetallic Minerals,8001.0
38,2025-09-20,Other,2008.0
38,2025-09-20,Petroleum and Petroleum Products,10382.0
39,2025-09-27,Chemicals,13517.0
39,2025-09-27,Coal,7761.0
39,2025-09-27,"Farm Products excl. Grain, and Food",8716.0
39,2025-09-27,Forest Products,5629.0
39,2025-09-27,Grain,13708.0
39,2025-09-27,Metallic Ores and Metals,16316.0
39,2025-09-27,Motor Vehicles and Parts,7112.0
39,2025-09-27,Nonmetallic Minerals,8435.0
39,2025-09-27,Other,2012.0
39,2025-09-27,Petroleum and Petroleum Products,10654.0
40,2025-10-04,Chemicals,13679.0
40,2025-10-04,Coal,7888.0
40,2025-10-04,"Farm Products excl. Grain, and Food",8309.0
40,2025-10-04,Forest Products,5452.0
40,2025-10-04,Grain,15668.0
40,2025-10-04,Metallic Ores and Metals,14723.0
40,2025-10-04,Motor Vehicles and Parts,6338.0
40,2025-10-04,Nonmetallic Minerals,8145.0
40,2025-10-04,Other,2396.0
40,2025-10-04,Petroleum and Petroleum Products,10823.0
41,2025-10-11,Chemicals,13644.0
41,2025-10-11,Coal,7758.0
41,2025-10-11,"Farm Products excl. Grain, and Food",8582.0
41,2025-10-11,Forest Products,5437.0
41,2025-10-11,Grain,15747.0
41,2025-10-11,Metallic Ores and Metals,15683.0
41,2025-10-11,Motor Vehicles and Parts,6545.0
41,2025-10-11,Nonmetallic Minerals,8485.0
41,2025-10-11,Other,1963.0
41,2025-10-11,Petroleum and Petroleum Products,11093.0
42,2025-10-18,Chemicals,13247.0
42,2025-10-18,Coal,7370.0
42,2025-10-18,"Farm Products excl. Grain, and Food",8749.0
42,2025-10-18,Forest Products,5553.0
42,2025-10-18,Grain,14017.0
42,2025-10-18,Metallic Ores and Metals,16882.0
42,2025-10-18,Motor Vehicles and Parts,5756.0
42,2025-10-18,Nonmetallic Minerals,8059.0
42,2025-10-18,Other,2024.0
42,2025-10-18,Petroleum and Petroleum Products,10653.0
43,2025-10-25,Chemicals,13002.0
43,2025-10-25,Coal,7471.0
43,2025-10-25,"Farm Products excl. Grain, and Food",8536.0
43,2025-10-25,Forest Products,5417.0
43,2025-10-25,Grain,13720.0
43,2025-10-25,Metallic Ores and Metals,15956.0
43,2025-10-25,Motor Vehicles and Parts,5913.0
43,2025-10-25,Nonmetallic Minerals,8603.0
43,2025-10-25,Other,2308.0
43,2025-10-25,Petroleum and Petroleum Products,11183.0
44,2025-11-01,Chemicals,14436.0
44,2025-11-01,Coal,7933.0
44,2025-11-01,"Farm Products excl. Grain, and Food",8353.0
44,2025-11-01,Forest Products,5684.0
44,2025-11-01,Grain,16900.0
44,2025-11-01,Metallic Ores and Metals,15364.0
44,2025-11-01,Motor Vehicles and Parts,5324.0
44,2025-11-01,Nonmetallic Minerals,8304.0
44,2025-11-01,Other,2290.0
44,2025-11-01,Petroleum and Petroleum Products,10524.0
45,2025-11-08,Chemicals,15045.0
45,2025-11-08,Coal,7315.0
45,2025-11-08,"Farm Products excl. Grain, and Food",8114.0
45,2025-11-08,Forest Products,5540.0
45,2025-11-08,Grain,12968.0
45,2025-11-08,Metallic Ores and Metals,15485.0
45,2025-11-08,Motor Vehicles and Parts,4608.0
45,2025-11-08,Nonmetallic Minerals,7441.0
45,2025-11-08,Other,2336.0
45,2025-11-08,Petroleum and Petroleum Products,12380.0
46,2025-11-15,Chemicals,14465.0
46,2025-11-15,Coal,7669.0
46,2025-11-15,"Farm Products excl. Grain, and Food",7534.0
46,2025-11-15,Forest Products,5594.0
46,2025-11-15,Grain,15422.0
46,2025-11-15,Metallic Ores and Metals,14988.0
46,2025-11-15,Motor Vehicles and Parts,5153.0
46,2025-11-15,Nonmetallic Minerals,7896.0
46,2025-11-15,Other,2037.0
46,2025-11-15,Petroleum and Petroleum Products,11420.0
47,2025-11-22,Chemicals,14913.0
47,2025-11-22,Coal,8082.0
47,2025-11-22,"Farm Products excl. Grain, and Food",9011.0
47,2025-11-22,Forest Products,6079.0
47,2025-11-22,Grain,13970.0
47,2025-11-22,Metallic Ores and Metals,15850.0
47,2025-11-22,Motor Vehicles and Parts,6198.0
47,2025-11-22,Nonmetallic Minerals,7245.0
47,2025-11-22,Other,2465.0
47,2025-11-22,Petroleum and Petroleum Products,12308.0
48,2025-11-29,Chemicals,12710.0
48,2025-11-29,Coal,7657.0
48,2025-11-29,"Farm Products excl. Grain, and Food",8003.0
48,2025-11-29,Forest Products,6015.0
48,2025-11-29,Grain,14546.0
48,2025-11-29,Metallic Ores and Metals,16357.0
48,2025-11-29,Motor Vehicles and Parts,5868.0
48,2025-11-29,Nonmetallic Minerals,6388.0
48,2025-11-29,Other,1919.0
48,2025-11-29,Petroleum and Petroleum Products,11358.0
49,2025-12-06,Chemicals,14943.0
49,2025-12-06,Coal,8252.0
49,2025-12-06,"Farm Products excl. Grain, and Food",8277.0
49,2025-12-06,Forest Products,5668.0
49,2025-12-06,Grain,15030.0
49,2025-12-06,Metallic Ores and Metals,15135.0
49,2025-12-06,Motor Vehicles and Parts,5923.0
49,2025-12-06,Nonmetallic Minerals,7126.0
49,2025-12-06,Other,2727.0
49,2025-12-06,Petroleum and Petroleum Products,11252.0
50,2025-12-13,Chemicals,13387.0
50,2025-12-13,Coal,8145.0
50,2025-12-13,"Farm Products excl. Grain, and Food",7629.0
50,2025-12-13,Forest Products,5756.0
50,2025-12-13,Grain,13960.0
50,2025-12-13,Metallic Ores and Metals,16164.0
50,2025-12-13,Motor Vehicles and Parts,5723.0
50,2025-12-13,Nonmetallic Minerals,7284.0
50,2025-12-13,Other,2373.0
50,2025-12-13,Petroleum and Petroleum Products,11286.0
51,2025-12-20,Chemicals,13175.0
51,2025-12-20,Coal,6992.0
51,2025-12-20,"Farm Products excl. Grain, and Food",8295.0
51,2025-12-20,Forest Products,5550.0
51,2025-12-20,Grain,12119.0
51,2025-12-20,Metallic Ores and Metals,16931.0
51,2025-12-20,Motor Vehicles and Parts,5639.0
51,2025-12-20,Nonmetallic Minerals,6785.0
51,2025-12-20,Other,2046.0
51,2025-12-20,Petroleum and Petroleum Products,12146.0
52,2025-12-27,Chemicals,12375.0
52,2025-12-27,Coal,5641.0
52,2025-12-27,"Farm Products excl. Grain, and Food",7246.0
52,2025-12-27,Forest Products,4478.0
52,2025-12-27,Grain,9847.0
52,2025-12-27,Metallic Ores and Metals,14804.0
52,2025-12-27,Motor Vehicles and Parts,3107.0
52,2025-12-27,Nonmetallic Minerals,5410.0
52,2025-12-27,Other,1683.0
52,2025-12-27,Petroleum and Petroleum Products,9529.0
53,2026-01-03,Chemicals,12873.0
53,2026-01-03,Coal,6412.0
53,2026-01-03,"Farm Products excl. Grain, and Food",7743.0
53,2026-01-03,Forest Products,5095.0
53,2026-01-03,Grain,11442.0
53,2026-01-03,Metallic Ores and Metals,15289.0
53,2026-01-03,Motor Vehicles and Parts,2178.0
53,2026-01-03,Nonmetallic Minerals,5861.0
53,2026-01-03,Other,1512.0
53,2026-01-03,Petroleum and Petroleum Products,10183.0
