week_number,week_ended,commodity,cars
28,2025-07-12,Chemicals,819.0
28,2025-07-12,Coal,0.0
28,2025-07-12,"Farm Products excl. Grain, and Food",2486.0
28,2025-07-12,Forest Products,46.0
28,2025-07-12,Grain,1405.0
28,2025-07-12,Metallic Ores and Metals,2268.0
28,2025-07-12,Motor Vehicles and Parts,2920.0
28,2025-07-12,Nonmetallic Minerals,3421.0
28,2025-07-12,Other,1724.0
28,2025-07-12,Petroleum and Petroleum Products,786.0
29,2025-07-19,Chemicals,895.0
29,2025-07-19,Coal,0.0
29,2025-07-19,"Farm Products excl. Grain, and Food",2189.0
29,2025-07-19,Forest Products,65.0
29,2025-07-19,Grain,1459.0
29,2025-07-19,Metallic Ores and Metals,1868.0
29,2025-07-19,Motor Vehicles and Parts,2516.0
29,2025-07-19,Nonmetallic Minerals,3511.0
29,2025-07-19,Other,1769.0
29,2025-07-19,Petroleum and Petroleum Products,938.0
30,2025-07-26,Chemicals,874.0
30,2025-07-26,Coal,0.0
30,2025-07-26,"Farm Products excl. Grain, and Food",1868.0
30,2025-07-26,Forest Products,67.0
30,2025-07-26,Grain,1762.0
30,2025-07-26,Metallic Ores and Metals,2406.0
30,2025-07-26,Motor Vehicles and Parts,2610.0
30,2025-07-26,Nonmetallic Minerals,3213.0
30,2025-07-26,Other,1860.0
30,2025-07-26,Petroleum and Petroleum Products,362.0
31,2025-08-02,Chemicals,906.0
31,2025-08-02,Coal,0.0
31,2025-08-02,"Farm Products excl. Grain, and Food",1941.0
31,2025-08-02,Forest Products,81.0
31,2025-08-02,Grain,1317.0
31,2025-08-02,Metallic Ores and Metals,2410.0
31,2025-08-02,Motor Vehicles and Parts,3093.0
31,2025-08-02,Nonmetallic Minerals,3468.0
31,2025-08-02,Other,1809.0
31,2025-08-02,Petroleum and Petroleum Products,331.0
32,2025-08-09,Chemicals,818.0
32,2025-08-09,Coal,0.0
32,2025-08-09,"Farm Products excl. Grain, and Food",1714.0
32,2025-08-09,Forest Products,27.0
32,2025-08-09,Grain,830.0
32,2025-08-09,Metallic Ores and Metals,1964.0
32,2025-08-09,Motor Vehicles and Parts,2263.0
32,2025-08-09,Nonmetallic Minerals,3394.0
32,2025-08-09,Other,1043.0
32,2025-08-09,Petroleum and Petroleum Products,280.0
33,2025-08-16,Chemicals,825.0
33,2025-08-16,Coal,0.0
33,2025-08-16,"Farm Products excl. Grain, and Food",1670.0
33,2025-08-16,Forest Products,33.0
33,2025-08-16,Grain,1316.0
33,2025-08-16,Metallic Ores and Metals,1734.0
33,2025-08-16,Motor Vehicles and Parts,2052.0
33,2025-08-16,Nonmetallic Minerals,3119.0
33,2025-08-16,Other,577.0
33,2025-08-16,Petroleum and Petroleum Products,361.0
34,2025-08-23,Chemicals,750.0
34,2025-08-23,Coal,0.0
34,2025-08-23,"Farm Products excl. Grain, and Food",1722.0
34,2025-08-23,Forest Products,35.0
34,2025-08-23,Grain,1158.0
34,2025-08-23,Metallic Ores and Metals,2073.0
34,2025-08-23,Motor Vehicles and Parts,2601.0
34,2025-08-23,Nonmetallic Minerals,3276.0
34,2025-08-23,Other,474.0
34,2025-08-23,Petroleum and Petroleum Products,420.0
35,2025-08-30,Chemicals,989.0
35,2025-08-30,Coal,0.0
35,2025-08-30,"Farm Products excl. Grain, and Food",1519.0
35,2025-08-30,Forest Products,35.0
35,2025-08-30,Grain,1412.0
35,2025-08-30,Metallic Ores and Metals,2182.0
35,2025-08-30,Motor Vehicles and Parts,2915.0
35,2025-08-30,Nonmetallic Minerals,3293.0
35,2025-08-30,Other,609.0
35,2025-08-30,Petroleum and Petroleum Products,795.0
36,2025-09-06,Chemicals,737.0
36,2025-09-06,Coal,0.0
36,2025-09-06,"Farm Products excl. Grain, and Food",1611.0
36,2025-09-06,Forest Products,73.0
36,2025-09-06,Grain,1279.0
36,2025-09-06,Metallic Ores and Metals,2205.0
36,2025-09-06,Motor Vehicles and Parts,2772.0
36,2025-09-06,Nonmetallic Minerals,2780.0
36,2025-09-06,Other,608.0
36,2025-09-06,Petroleum and Petroleum Products,635.0
37,2025-09-13,Chemicals,1014.0
37,2025-09-13,Coal,0.0
37,2025-09-13,"Farm Products excl. Grain, and Food",1699.0
37,2025-09-13,Forest Products,38.0
37,2025-09-13,Grain,1002.0
37,2025-09-13,Metallic Ores and Metals,1654.0
37,2025-09-13,Motor Vehicles and Parts,2872.0
37,2025-09-13,Nonmetallic Minerals,3211.0
37,2025-09-13,Other,697.0
37,2025-09-13,Petroleum and Petroleum Products,960.0
38,2025-09-20,Chemicals,921.0
38,2025-09-20,Coal,0.0
38,2025-09-20,"Farm Products excl. Grain, and Food",883.0
38,2025-09-20,Forest Products,25.0
38,2025-09-20,Grain,1429.0
38,2025-09-20,Metallic Ores and Metals,1770.0
38,2025-09-20,Motor Vehicles and Parts,2546.0
38,2025-09-20,Nonmetallic Minerals,3259.0
38,2025-09-20,Other,463.0
38,2025-09-20,Petroleum and Petroleum Products,658.0
39,2025-09-27,Chemicals,971.0
39,2025-09-27,Coal,0.0
39,2025-09-27,"Farm Products excl. Grain, and Food",1645.0
39,2025-09-27,Forest Products,31.0
39,2025-09-27,Grain,1098.0
39,2025-09-27,Metallic Ores and Metals,2318.0
39,2025-09-27,Motor Vehicles and Parts,2482.0
39,2025-09-27,Nonmetallic Minerals,3264.0
39,2025-09-27,Other,953.0
39,2025-09-27,Petroleum and Petroleum Products,778.0
40,2025-10-04,Chemicals,813.0
40,2025-10-04,Coal,0.0
40,2025-10-04,"Farm Products excl. Grain, and Food",1636.0
40,2025-10-04,Forest Products,14.0
40,2025-10-04,Grain,1203.0
40,2025-10-04,Metallic Ores and Metals,2027.0
40,2025-10-04,Motor Vehicles and Parts,2640.0
40,2025-10-04,Nonmetallic Minerals,3014.0
40,2025-10-04,Other,424.0
40,2025-10-04,Petroleum and Petroleum Products,692.0
41,2025-10-11,Chemicals,949.0
41,2025-10-11,Coal,0.0
41,2025-10-11,"Farm Products excl. Grain, and Food",1731.0
41,2025-10-11,Forest Products,30.0
41,2025-10-11,Grain,1469.0
41,2025-10-11,Metallic Ores and Metals,2486.0
41,2025-10-11,Motor Vehicles and Parts,2548.0
41,2025-10-11,Nonmetallic Minerals,3072.0
41,2025-10-11,Other,594.0
41,2025-10-11,Petroleum and Petroleum Products,627.0
42,2025-10-18,Chemicals,929.0
42,2025-10-18,Coal,0.0
42,2025-10-18,"Farm Products excl. Grain, and Food",1486.0
42,2025-10-18,Forest Products,32.0
42,2025-10-18,Grain,1559.0
42,2025-10-18,Metallic Ores and Metals,2096.0
42,2025-10-18,Motor Vehicles and Parts,2785.0
42,2025-10-18,Nonmetallic Minerals,3224.0
42,2025-10-18,Other,791.0
42,2025-10-18,Petroleum and Petroleum Products,695.0
43,2025-10-25,Chemicals,941.0
43,2025-10-25,Coal,0.0
43,2025-10-25,"Farm Products excl. Grain, and Food",1415.0
43,2025-10-25,Forest Products,32.0
43,2025-10-25,Grain,1517.0
43,2025-10-25,Metallic Ores and Metals,1333.0
43,2025-10-25,Motor Vehicles and Parts,2420.0
43,2025-10-25,Nonmetallic Minerals,3390.0
43,2025-10-25,Other,822.0
43,2025-10-25,Petroleum and Petroleum Products,523.0
44,2025-11-01,Chemicals,654.0
44,2025-11-01,Coal,0.0
44,2025-11-01,"Farm Products excl. Grain, and Food",1484.0
44,2025-11-01,Forest Products,37.0
44,2025-11-01,Grain,1093.0
44,2025-11-01,Metallic Ores and Metals,1981.0
44,2025-11-01,Motor Vehicles and Parts,1775.0
44,2025-11-01,Nonmetallic Minerals,3153.0
44,2025-11-01,Other,666.0
44,2025-11-01,Petroleum and Petroleum Products,640.0
45,2025-11-08,Chemicals,927.0
45,2025-11-08,Coal,0.0
45,2025-11-08,"Farm Products excl. Grain, and Food",1719.0
45,2025-11-08,Forest Products,44.0
45,2025-11-08,Grain,1201.0
45,2025-11-08,Metallic Ores and Metals,1754.0
45,2025-11-08,Motor Vehicles and Parts,1691.0
45,2025-11-08,Nonmetallic Minerals,3365.0
45,2025-11-08,Other,707.0
45,2025-11-08,Petroleum and Petroleum Products,704.0
46,2025-11-15,Chemicals,908.0
46,2025-11-15,Coal,0.0
46,2025-11-15,"Farm Products excl. Grain, and Food",1757.0
46,2025-11-15,Forest Products,28.0
46,2025-11-15,Grain,1202.0
46,2025-11-15,Metallic Ores and Metals,2631.0
46,2025-11-15,Motor Vehicles and Parts,2133.0
46,2025-11-15,Nonmetallic Minerals,3479.0
46,2025-11-15,Other,680.0
46,2025-11-15,Petroleum and Petroleum Products,651.0
47,2025-11-22,Chemicals,970.0
47,2025-11-22,Coal,0.0
47,2025-11-22,"Farm Products excl. Grain, and Food",1104.0
47,2025-11-22,Forest Products,52.0
47,2025-11-22,Grain,884.0
47,2025-11-22,Metallic Ores and Metals,2568.0
47,2025-11-22,Motor Vehicles and Parts,2163.0
47,2025-11-22,Nonmetallic Minerals,3531.0
47,2025-11-22,Other,447.0
47,2025-11-22,Petroleum and Petroleum Products,1025.0
48,2025-11-29,Chemicals,919.0
48,2025-11-29,Coal,0.0
48,2025-11-29,"Farm Products excl. Grain, and Food",1530.0
48,2025-11-29,Forest Products,46.0
48,2025-11-29,Grain,1398.0
48,2025-11-29,Metallic Ores and Metals,2792.0
48,2025-11-29,Motor Vehicles and Parts,2579.0
48,2025-11-29,Nonmetallic Minerals,2721.0
48,2025-11-29,Other,775.0
48,2025-11-29,Petroleum and Petroleum Products,615.0
49,2025-12-06,Chemicals,763.0
49,2025-12-06,Coal,0.0
49,2025-12-06,"Farm Products excl. Grain, and Food",1096.0
49,2025-12-06,Forest Products,35.0
49,2025-12-06,Grain,1733.0
49,2025-12-06,Metallic Ores and Metals,2071.0
49,2025-12-06,Motor Vehicles and Parts,2236.0
49,2025-12-06,Nonmetallic Minerals,3403.0
49,2025-12-06,Other,662.0
49,2025-12-06,Petroleum and Petroleum Products,648.0
50,2025-12-13,Chemicals,920.0
50,2025-12-13,Coal,0.0
50,2025-12-13,"Farm Products excl. Grain, and Food",1431.0
50,2025-12-13,Forest Products,52.0
50,2025-12-13,Grain,1126.0
50,2025-12-13,Metallic Ores and Metals,2483.0
50,2025-12-13,Motor Vehicles and Parts,2755.0
50,2025-12-13,Nonmetallic Minerals,2903.0
50,2025-12-13,Other,661.0
50,2025-12-13,Petroleum and Petroleum Products,613.0
51,2025-12-20,Chemicals,977.0
51,2025-12-20,Coal,0.0
51,2025-12-20,"Farm Products excl. Grain, and Food",1817.0
51,2025-12-20,Forest Products,39.0
51,2025-12-20,Grain,1220.0
51,2025-12-20,Metallic Ores and Metals,2589.0
51,2025-12-20,Motor Vehicles and Parts,2405.0
51,2025-12-20,Nonmetallic Minerals,3678.0
51,2025-12-20,Other,704.0
51,2025-12-20,Petroleum and Petroleum Products,776.0
52,2025-12-27,Chemicals,746.0
52,2025-12-27,Coal,0.0
52,2025-12-27,"Farm Products excl. Grain, and Food",1094.0
52,2025-12-27,Forest Products,40.0
52,2025-12-27,Grain,1086.0
52,2025-12-27,Metallic Ores and Metals,1743.0
52,2025-12-27,Motor Vehicles and Parts,1599.0
52,2025-12-27,Nonmetallic Minerals,2369.0
52,2025-12-27,Other,346.0
52,2025-12-27,Petroleum and Petroleum Products,528.0
53,2026-01-03,Chemicals,700.0
53,2026-01-03,Coal,0.0
53,2026-01-03,"Farm Products excl. Grain, and Food",1005.0
53,2026-01-03,Forest Products,48.0
53,2026-01-03,Grain,1181.0
53,2026-01-03,Metallic Ores and Metals,2129.0
53,2026-01-03,Motor Vehicles and Parts,737.0
53,2026-01-03,Nonmetallic Minerals,2266.0
53,2026-01-03,Other,92.0
53,2026-01-03,Petroleum and Petroleum Products,513.0
