week_number,week_ended,commodity,cars
25,2025-06-21,Forest Products,13680.0
25,2025-06-21,Grain,34181.0
25,2025-06-21,Metallic Ores and Metals,39850.0
25,2025-06-21,Motor Vehicles and Parts,25869.0
25,2025-06-21,Nonmetallic Minerals,43888.0
25,2025-06-21,Other,15135.0
25,2025-06-21,Petroleum and Petroleum Products,22591.0
26,2025-06-28,Chemicals,48560.0
26,2025-06-28,Coal,63937.0
26,2025-06-28,"Farm Products excl. Grain, and Food",26175.0
26,2025-06-28,Forest Products,14307.0
26,2025-06-28,Grain,33567.0
26,2025-06-28,Metallic Ores and Metals,39061.0
26,2025-06-28,Motor Vehicles and Parts,26529.0
26,2025-06-28,Nonmetallic Minerals,43362.0
26,2025-06-28,Other,13710.0
26,2025-06-28,Petroleum and Petroleum Products,20963.0
27,2025-07-05,Chemicals,46151.0
27,2025-07-05,Coal,60263.0
27,2025-07-05,"Farm Products excl. Grain, and Food",24054.0
27,2025-07-05,Forest Products,13202.0
27,2025-07-05,Grain,29402.0
27,2025-07-05,Metallic Ores and Metals,38268.0
27,2025-07-05,Motor Vehicles and Parts,19589.0
27,2025-07-05,Nonmetallic Minerals,38830.0
27,2025-07-05,Other,11702.0
27,2025-07-05,Petroleum and Petroleum Products,20339.0
28,2025-07-12,Chemicals,47680.0
28,2025-07-12,Coal,66366.0
28,2025-07-12,"Farm Products excl. Grain, and Food",26721.0
28,2025-07-12,Forest Products,14231.0
28,2025-07-12,Grain,35139.0
28,2025-07-12,Metallic Ores and Metals,38151.0
28,2025-07-12,Motor Vehicles and Parts,21481.0
28,2025-07-12,Nonmetallic Minerals,43561.0
28,2025-07-12,Other,12958.0
28,2025-07-12,Petroleum and Petroleum Products,21810.0
29,2025-07-19,Chemicals,48241.0
29,2025-07-19,Coal,70930.0
29,2025-07-19,"Farm Products excl. Grain, and Food",25473.0
29,2025-07-19,Forest Products,14156.0
29,2025-07-19,Grain,32169.0
29,2025-07-19,Metallic Ores and Metals,38882.0
29,2025-07-19,Motor Vehicles and Parts,21286.0
29,2025-07-19,Nonmetallic Minerals,43231.0
29,2025-07-19,Other,12767.0
29,2025-07-19,Petroleum and Petroleum Products,22707.0
30,2025-07-26,Chemicals,48334.0
30,2025-07-26,Coal,70943.0
30,2025-07-26,"Farm Products excl. Grain, and Food",24424.0
30,2025-07-26,Forest Products,14440.0
30,2025-07-26,Grain,32893.0
30,2025-07-26,Metallic Ores and Metals,39518.0
30,2025-07-26,Motor Vehicles and Parts,23292.0
30,2025-07-26,Nonmetallic Minerals,44151.0
30,2025-07-26,Other,13452.0
30,2025-07-26,Petroleum and Petroleum Products,21018.0
31,2025-08-02,Chemicals,50060.0
31,2025-08-02,Coal,70564.0
31,2025-08-02,"Farm Products excl. Grain, and Food",24869.0
31,2025-08-02,Forest Products,14640.0
31,2025-08-02,Grain,32183.0
31,2025-08-02,Metallic Ores and Metals,40712.0
31,2025-08-02,Motor Vehicles and Parts,24895.0
31,2025-08-02,Nonmetallic Minerals,44669.0
31,2025-08-02,Other,13455.0
31,2025-08-02,Petroleum and Petroleum Products,21524.0
32,2025-08-09,Chemicals,47739.0
32,2025-08-09,Coal,69881.0
32,2025-08-09,"Farm Products excl. Grain, and Food",24016.0
32,2025-08-09,Forest Products,13714.0
32,2025-08-09,Grain,29533.0
32,2025-08-09,Metallic Ores and Metals,38764.0
32,2025-08-09,Motor Vehicles and Parts,24126.0
32,2025-08-09,Nonmetallic Minerals,43822.0
32,2025-08-09,Other,12538.0
32,2025-08-09,Petroleum and Petroleum Products,20216.0
33,2025-08-16,Chemicals,49339.0
33,2025-08-16,Coal,71869.0
33,2025-08-16,"Farm Products excl. Grain, and Food",22860.0
33,2025-08-16,Forest Products,13968.0
33,2025-08-16,Grain,29892.0
33,2025-08-16,Metallic Ores and Metals,33269.0
33,2025-08-16,Motor Vehicles and Parts,24876.0
33,2025-08-16,Nonmetallic Minerals,42126.0
33,2025-08-16,Other,10523.0
33,2025-08-16,Petroleum and Petroleum Products,21468.0
34,2025-08-23,Chemicals,47012.0
34,2025-08-23,Coal,70412.0
34,2025-08-23,"Farm Products excl. Grain, and Food",23686.0
34,2025-08-23,Forest Products,14168.0
34,2025-08-23,Grain,28818.0
34,2025-08-23,Metallic Ores and Metals,36586.0
34,2025-08-23,Motor Vehicles and Parts,25678.0
34,2025-08-23,Nonmetallic Minerals,43920.0
34,2025-08-23,Other,11554.0
34,2025-08-23,Petroleum and Petroleum Products,20525.0
35,2025-08-30,Chemicals,50920.0
35,2025-08-30,Coal,70250.0
35,2025-08-30,"Farm Products excl. Grain, and Food",26446.0
35,2025-08-30,Forest Products,14026.0
35,2025-08-30,Grain,30244.0
35,2025-08-30,Metallic Ores and Metals,40474.0
35,2025-08-30,Motor Vehicles and Parts,26549.0
35,2025-08-30,Nonmetallic Minerals,44463.0
35,2025-08-30,Other,12870.0
35,2025-08-30,Petroleum and Petroleum Products,22614.0
36,2025-09-06,Chemicals,44404.0
36,2025-09-06,Coal,68840.0
36,2025-09-06,"Farm Products excl. Grain, and Food",24945.0
36,2025-09-06,Forest Products,13441.0
36,2025-09-06,Grain,28355.0
36,2025-09-06,Metallic Ores and Metals,36308.0
36,2025-09-06,Motor Vehicles and Parts,22466.0
36,2025-09-06,Nonmetallic Minerals,41266.0
36,2025-09-06,Other,11494.0
36,2025-09-06,Petroleum and Petroleum Products,21455.0
37,2025-09-13,Chemicals,49438.0
37,2025-09-13,Coal,68399.0
37,2025-09-13,"Farm Products excl. Grain, and Food",25178.0
37,2025-09-13,Forest Products,14031.0
37,2025-09-13,Grain,34496.0
37,2025-09-13,Metallic Ores and Metals,39620.0
37,2025-09-13,Motor Vehicles and Parts,27081.0
37,2025-09-13,Nonmetallic Minerals,44472.0
37,2025-09-13,Other,11839.0
37,2025-09-13,Petroleum and Petroleum Products,22061.0
38,2025-09-20,Chemicals,47766.0
38,2025-09-20,Coal,67106.0
38,2025-09-20,"Farm Products excl. Grain, and Food",24999.0
38,2025-09-20,Forest Products,14050.0
38,2025-09-20,Grain,38345.0
38,2025-09-20,Metallic Ores and Metals,37040.0
38,2025-09-20,Motor Vehicles and Parts,25712.0
38,2025-09-20,Nonmetallic Minerals,42662.0
38,2025-09-20,Other,11105.0
38,2025-09-20,Petroleum and Petroleum Products,21694.0
39,2025-09-27,Chemicals,46054.0
39,2025-09-27,Coal,67260.0
39,2025-09-27,"Farm Products excl. Grain, and Food",27556.0
39,2025-09-27,Forest Products,13852.0
39,2025-09-27,Grain,37415.0
39,2025-09-27,Metallic Ores and Metals,39487.0
39,2025-09-27,Motor Vehicles and Parts,26799.0
39,2025-09-27,Nonmetallic Minerals,44524.0
39,2025-09-27,Other,11581.0
39,2025-09-27,Petroleum and Petroleum Products,21775.0
40,2025-10-04,Chemicals,47411.0
40,2025-10-04,Coal,64140.0
40,2025-10-04,"Farm Products excl. Grain, and Food",27603.0
40,2025-10-04,Forest Products,13425.0
40,2025-10-04,Grain,39205.0
40,2025-10-04,Metallic Ores and Metals,37476.0
40,2025-10-04,Motor Vehicles and Parts,25132.0
40,2025-10-04,Nonmetallic Minerals,42869.0
40,2025-10-04,Other,11542.0
40,2025-10-04,Petroleum and Petroleum Products,22053.0
41,2025-10-11,Chemicals,45641.0
41,2025-10-11,Coal,66616.0
41,2025-10-11,"Farm Products excl. Grain, and Food",28180.0
41,2025-10-11,Forest Products,13193.0
41,2025-10-11,Grain,40650.0
41,2025-10-11,Metallic Ores and Metals,36625.0
41,2025-10-11,Motor Vehicles and Parts,24011.0
41,2025-10-11,Nonmetallic Minerals,44005.0
41,2025-10-11,Other,11480.0
41,2025-10-11,Petroleum and Petroleum Products,22604.0
42,2025-10-18,Chemicals,46222.0
42,2025-10-18,Coal,64974.0
42,2025-10-18,"Farm Products excl. Grain, and Food",27908.0
42,2025-10-18,Forest Products,13332.0
42,2025-10-18,Grain,36587.0
42,2025-10-18,Metallic Ores and Metals,39333.0
42,2025-10-18,Motor Vehicles and Parts,23820.0
42,2025-10-18,Nonmetallic Minerals,44800.0
42,2025-10-18,Other,11228.0
42,2025-10-18,Petroleum and Petroleum Products,21947.0
43,2025-10-25,Chemicals,46807.0
43,2025-10-25,Coal,66123.0
43,2025-10-25,"Farm Products excl. Grain, and Food",28291.0
43,2025-10-25,Forest Products,13063.0
43,2025-10-25,Grain,38268.0
43,2025-10-25,Metallic Ores and Metals,36848.0
43,2025-10-25,Motor Vehicles and Parts,22889.0
43,2025-10-25,Nonmetallic Minerals,44933.0
43,2025-10-25,Other,12186.0
43,2025-10-25,Petroleum and Petroleum Products,21842.0
44,2025-11-01,Chemicals,47073.0
44,2025-11-01,Coal,63441.0
44,2025-11-01,"Farm Products excl. Grain, and Food",27628.0
44,2025-11-01,Forest Products,13499.0
44,2025-11-01,Grain,43164.0
44,2025-11-01,Metallic Ores and Metals,38496.0
44,2025-11-01,Motor Vehicles and Parts,22016.0
44,2025-11-01,Nonmetallic Minerals,44020.0
44,2025-11-01,Other,12473.0
44,2025-11-01,Petroleum and Petroleum Products,21994.0
45,2025-11-08,Chemicals,48459.0
45,2025-11-08,Coal,64667.0
45,2025-11-08,"Farm Products excl. Grain, and Food",27564.0
45,2025-11-08,Forest Products,13227.0
45,2025-11-08,Grain,38460.0
45,2025-11-08,Metallic Ores and Metals,36295.0
45,2025-11-08,Motor Vehicles and Parts,20139.0
45,2025-11-08,Nonmetallic Minerals,43745.0
45,2025-11-08,Other,11512.0
45,2025-11-08,Petroleum and Petroleum Products,23927.0
46,2025-11-15,Chemicals,48011.0
46,2025-11-15,Coal,63916.0
46,2025-11-15,"Farm Products excl. Grain, and Food",26672.0
46,2025-11-15,Forest Products,13048.0
46,2025-11-15,Grain,42236.0
46,2025-11-15,Metallic Ores and Metals,36085.0
46,2025-11-15,Motor Vehicles and Parts,20795.0
46,2025-11-15,Nonmetallic Minerals,43847.0
46,2025-11-15,Other,11758.0
46,2025-11-15,Petroleum and Petroleum Products,22380.0
47,2025-11-22,Chemicals,48582.0
47,2025-11-22,Coal,71038.0
47,2025-11-22,"Farm Products excl. Grain, and Food",27185.0
47,2025-11-22,Forest Products,13890.0
47,2025-11-22,Grain,40747.0
47,2025-11-22,Metallic Ores and Metals,39155.0
47,2025-11-22,Motor Vehicles and Parts,24095.0
47,2025-11-22,Nonmetallic Minerals,43058.0
47,2025-11-22,Other,11787.0
47,2025-11-22,Petroleum and Petroleum Products,23920.0
48,2025-11-29,Chemicals,43212.0
48,2025-11-29,Coal,64629.0
48,2025-11-29,"Farm Products excl. Grain, and Food",25598.0
48,2025-11-29,Forest Products,12909.0
48,2025-11-29,Grain,36963.0
48,2025-11-29,Metallic Ores and Metals,35461.0
48,2025-11-29,Motor Vehicles and Parts,19905.0
48,2025-11-29,Nonmetallic Minerals,32462.0
48,2025-11-29,Other,9463.0
48,2025-11-29,Petroleum and Petroleum Products,21549.0
49,2025-12-06,Chemicals,48254.0
49,2025-12-06,Coal,69278.0
49,2025-12-06,"Farm Products excl. Grain, and Food",26868.0
49,2025-12-06,Forest Products,13720.0
49,2025-12-06,Grain,41861.0
49,2025-12-06,Metallic Ores and Metals,36912.0
49,2025-12-06,Motor Vehicles and Parts,23274.0
49,2025-12-06,Nonmetallic Minerals,39859.0
49,2025-12-06,Other,12286.0
49,2025-12-06,Petroleum and Petroleum Products,23491.0
50,2025-12-13,Chemicals,46320.0
50,2025-12-13,Coal,69878.0
50,2025-12-13,"Farm Products excl. Grain, and Food",26175.0
50,2025-12-13,Forest Products,13361.0
50,2025-12-13,Grain,38030.0
50,2025-12-13,Metallic Ores and Metals,37916.0
50,2025-12-13,Motor Vehicles and Parts,24317.0
50,2025-12-13,Nonmetallic Minerals,38001.0
50,2025-12-13,Other,12548.0
50,2025-12-13,Petroleum and Petroleum Products,22725.0
51,2025-12-20,Chemicals,45660.0
51,2025-12-20,Coal,58526.0
51,2025-12-20,"Farm Products excl. Grain, and Food",26643.0
51,2025-12-20,Forest Products,13464.0
51,2025-12-20,Grain,36611.0
51,2025-12-20,Metallic Ores and Metals,39776.0
51,2025-12-20,Motor Vehicles and Parts,24068.0
51,2025-12-20,Nonmetallic Minerals,38731.0
51,2025-12-20,Other,3794.0
51,2025-12-20,Petroleum and Petroleum Products,23284.0
52,2025-12-27,Chemicals,41654.0
52,2025-12-27,Coal,61464.0
52,2025-12-27,"Farm Products excl. Grain, and Food",23679.0
52,2025-12-27,Forest Products,11268.0
52,2025-12-27,Grain,31512.0
52,2025-12-27,Metallic Ores and Metals,33124.0
52,2025-12-27,Motor Vehicles and Parts,14616.0
52,2025-12-27,Nonmetallic Minerals,27472.0
52,2025-12-27,Other,8287.0
52,2025-12-27,Petroleum and Petroleum Products,19268.0
53,2026-01-03,Chemicals,46066.0
53,2026-01-03,Coal,62304.0
53,2026-01-03,"Farm Products excl. Grain, and Food",24442.0
53,2026-01-03,Forest Products,12480.0
53,2026-01-03,Grain,33645.0
53,2026-01-03,Metallic Ores and Metals,34482.0
53,2026-01-03,Motor Vehicles and Parts,8633.0
53,2026-01-03,Nonmetallic Minerals,29692.0
53,2026-01-03,Other,7338.0
53,2026-01-03,Petroleum and Petroleum Products,20842.0
