date,plant_id,plant_name,state,region,FUEL_COST,QUANTITY
2024-08-01,766,Waiau,HI,West,2018.0,17686
2024-08-01,883,Waukegan,IL,Midwest,,378
2024-08-01,886,Fisk Street,IL,Midwest,,284
2024-08-01,889,Baldwin Energy Complex,IL,Midwest,,1607
2024-08-01,976,Marion,IL,Midwest,1866.0,696
2024-08-01,983,Clifty Creek,IN,Midwest,1838.2,1607
2024-08-01,994,AES Petersburg,IN,Midwest,1926.0,3563
2024-08-01,1040,Whitewater Valley,IN,Midwest,1846.4,171
2024-08-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1768.4,3215
2024-08-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1779.3,1429
2024-08-01,1241,La Cygne,KS,Midwest,1806.1,3443
2024-08-01,1241,La Cygne,KS,Midwest,1892.6,1793
2024-08-01,1248,Hutchinson Energy Center,KS,Midwest,1764.0,1140
2024-08-01,1295,Quindaro,KS,Midwest,1594.3,222
2024-08-01,1295,Quindaro,KS,Midwest,1838.3,1596
2024-08-01,1305,McPherson 2,KS,Midwest,1850.0,1443
2024-08-01,1379,Shawnee,KY,South,1764.0,1616
2024-08-01,1384,Cooper,KY,South,2212.0,354
2024-08-01,1384,Cooper,KY,South,1750.0,354
2024-08-01,1554,Herbert A Wagner,MD,South,,24047
2024-08-01,1660,Potter Station 2,MA,Northeast,1489.0,97
2024-08-01,1710,J H Campbell,MI,Midwest,1898.6,893
2024-08-01,1733,Monroe (MI),MI,Midwest,1780.6,2270
2024-08-01,1913,Inver Hills,MN,Midwest,1807.3,121
2024-08-01,1915,Allen S King,MN,Midwest,1803.0,345
2024-08-01,2081,Northeast (MO),MO,Midwest,2845.7,12
2024-08-01,2081,Northeast (MO),MO,Midwest,1756.1,6856
2024-08-01,2098,Lake Road (MO),MO,Midwest,1857.3,1945
2024-08-01,2103,Labadie,MO,Midwest,1686.3,865
2024-08-01,2107,Sioux,MO,Midwest,1823.2,512
2024-08-01,2167,New Madrid,MO,Midwest,1881.6,507
2024-08-01,2292,Sarpy County,NE,Midwest,1725.4,210
2024-08-01,2292,Sarpy County,NE,Midwest,1745.9,532
2024-08-01,2480,Danskammer Generating Station,NY,Northeast,,4
2024-08-01,2517,Port Jefferson,NY,Northeast,1781.0,566
2024-08-01,2718,G G Allen,NC,South,1709.5,1057
2024-08-01,2828,Cardinal,OH,Midwest,,11993
2024-08-01,2847,Tait Electric Generating Station,OH,Midwest,,398
2024-08-01,2876,Kyger Creek,OH,Midwest,3711.6,366
2024-08-01,2936,Painesville,OH,Midwest,1834.4,15
2024-08-01,3096,Brunot Island,PA,Northeast,,47
2024-08-01,3136,Keystone,PA,Northeast,,5327
2024-08-01,3149,TalenEnergy Montour,PA,Northeast,,710
2024-08-01,3161,Eddystone Generating Station,PA,Northeast,,3465
2024-08-01,3297,Wateree,SC,South,1708.5,3532
2024-08-01,3298,Williams,SC,South,1779.2,353
2024-08-01,3407,Kingston,TN,South,1714.0,1283
2024-08-01,3452,Lake Hubbard,TX,South,,3445
2024-08-01,3478,Wilkes,TX,South,1757.5,104
2024-08-01,3485,Plant X,TX,South,2042.4,36
2024-08-01,3490,Graham,TX,South,,355
2024-08-01,3492,Morgan Creek,TX,South,,1633
2024-08-01,3494,Permian Basin,TX,South,,344
2024-08-01,3631,Sam Rayburn,TX,South,2092.9,11
2024-08-01,3804,Possum Point,VA,South,1970.0,2299
2024-08-01,3935,John E Amos,WV,South,846.1,9645
2024-08-01,3948,Mitchell (WV),WV,South,2293.0,3571
2024-08-01,4158,Dave Johnston,WY,West,1843.8,1833
2024-08-01,6018,East Bend,KY,South,1815.9,1435
2024-08-01,6030,Coal Creek,ND,Midwest,1998.3,1072
2024-08-01,6034,Belle River,MI,Midwest,1704.0,3827
2024-08-01,6041,H L Spurlock,KY,South,2148.0,531
2024-08-01,6046,DeBary,FL,South,1716.2,431
2024-08-01,6065,Iatan,MO,Midwest,1817.1,7927
2024-08-01,6068,Jeffrey Energy Center,KS,Midwest,1777.1,3564
2024-08-01,6073,Victor J Daniel Jr,MS,South,1741.0,175
2024-08-01,6076,Colstrip,MT,West,,1571
2024-08-01,6090,Sherburne County,MN,Midwest,1797.0,3048
2024-08-01,6113,Gibson,IN,Midwest,1839.1,6890
2024-08-01,6146,Martin Lake,TX,South,,2721
2024-08-01,6155,Rush Island,MO,Midwest,1774.3,3887
2024-08-01,6165,Hunter,UT,West,1888.2,2965
2024-08-01,6179,Fayette Power Project,TX,South,1703.0,3304
2024-08-01,6183,San Miguel,TX,South,1706.0,563
2024-08-01,6204,Laramie River Station,WY,West,1889.2,3525
2024-08-01,6213,Merom,IN,Midwest,1810.9,1442
2024-08-01,6249,Winyah,SC,South,1806.6,2848
2024-08-01,6257,Scherer,GA,South,1920.9,1413
2024-08-01,6258,Wilson,GA,South,1859.4,484
2024-08-01,6258,Wilson,GA,South,3220.3,475
2024-08-01,6264,Mountaineer,WV,South,1146.0,7145
2024-08-01,6288,Healy,AK,West,1890.7,1144
2024-08-01,6504,Maalaea,HI,West,2086.4,70256
2024-08-01,6768,Sikeston Power Station,MO,Midwest,1732.7,326
2024-08-01,6823,D B Wilson,KY,South,1703.0,2819
2024-08-01,7032,Gravel Neck,VA,South,1994.6,3735
2024-08-01,7146,Wading River,NY,Northeast,1637.3,753
2024-08-01,7203,South Fond Du Lac,WI,Midwest,1698.2,39
2024-08-01,7210,Cope,SC,South,1717.3,177
2024-08-01,7212,Darbytown,VA,South,1976.4,5309
2024-08-01,7213,Clover,VA,South,1979.2,1978
2024-08-01,7237,Angus Anson,SD,Midwest,1090.9,259
2024-08-01,7343,George Neal South,IA,Midwest,1752.7,1423
2024-08-01,7343,George Neal South,IA,Midwest,1744.1,2128
2024-08-01,7764,MPC Generating,GA,South,,508
2024-08-01,7836,Marsh Run Generation Facility,VA,South,2041.2,2168
2024-08-01,7837,Louisa Generation Facility,VA,South,2110.8,129
2024-08-01,7838,Remington,VA,South,1991.8,2807
2024-08-01,7839,Ladysmith,VA,South,1956.2,7502
2024-08-01,7843,Pleasant Valley (MN),MN,Midwest,1690.2,146
2024-08-01,7848,Holden,MO,Midwest,1819.7,2763
2024-08-01,7872,Robert P Mone Plant,OH,Midwest,1855.3,187
2024-08-01,7925,Lakefield Junction,MN,Midwest,1829.4,52
2024-08-01,7964,Peno Creek,MO,Midwest,1831.2,1053
2024-08-01,7981,Mill Creek (SC),SC,South,1904.9,663
2024-08-01,8027,Blue Lake,MN,Midwest,1663.4,82
2024-08-01,8042,Belews Creek,NC,South,1779.9,1410
2024-08-01,8056,Waterford 1 & 2,LA,South,,102
2024-08-01,8063,DeCordova Steam Electric Station,TX,South,,85
2024-08-01,8069,Huntington,UT,West,1861.2,262
2024-08-01,8102,"Gavin Power, LLC",OH,Midwest,,20465
2024-08-01,8222,Coyote,ND,Midwest,1717.3,2146
2024-08-01,8223,Springerville,AZ,West,2130.0,3019
2024-08-01,8224,North Valmy,NV,West,2001.0,813
2024-08-01,10113,John B Rich Memorial Power Station,PA,Northeast,,395
2024-08-01,10202,Fernandina Beach Mill,FL,South,,1866
2024-08-01,10244,Pixelle Specialty Solutions LLC - Chilli,OH,Midwest,,2219
2024-08-01,10307,Bellingham Cogeneration Facility,MA,Northeast,,10
2024-08-01,50296,Packaging Corp of America,TN,South,,352
2024-08-01,50776,Panther Creek Energy Facility,PA,Northeast,,61
2024-08-01,50776,Panther Creek Energy Facility,PA,Northeast,,710
2024-08-01,50900,Covington Facility,VA,South,,374
2024-08-01,50951,Sunnyside Cogen Associates,UT,West,,238
2024-08-01,50974,Scrubgrass Reclamation CO. LP.,PA,Northeast,,127
2024-08-01,51030,Ocean State Power,RI,Northeast,,147
2024-08-01,52087,Elizabeth River Power Station,VA,South,2417.4,4082
2024-08-01,54101,Georgia-Pacific Cedar Springs,GA,South,,2684
2024-08-01,54324,Ocean State Power II,RI,Northeast,,147
2024-08-01,54646,Kalaeloa Cogen Plant,HI,West,,741
2024-08-01,54844,Gordonsville Energy LP,VA,South,2046.2,332
2024-08-01,55116,Rockingham County CT Station,NC,South,1723.9,27723
2024-08-01,55164,Bluegrass Generating Station,KY,South,1998.0,3
2024-08-01,55164,Bluegrass Generating Station,KY,South,1967.6,1485
2024-08-01,55204,Kinmundy,IL,Midwest,2002.0,916
2024-08-01,55228,Greenville Electric Generating Station,OH,Midwest,1954.8,187
2024-08-01,55247,"Darby Power, LLC",OH,Midwest,,286
2024-08-01,55304,Baconton Power Plant,GA,South,,58
2024-08-01,55340,Dell Power Station,AR,South,2017.2,175
2024-08-01,55348,Troy Energy LLC,OH,Midwest,,1796
2024-08-01,55381,Commonwealth Chesapeake,VA,South,,14893
2024-08-01,55392,Zion Energy Center,IL,Midwest,,153
2024-08-01,56456,Plum Point Energy Station,AR,South,,498
2024-08-01,56798,Kleen Energy Systems Project,CT,Northeast,,4910
2024-08-01,56799,Greenland Energy Center,FL,South,1816.0,72
2024-08-01,56808,Virginia City Hybrid Energy Center,VA,South,1721.0,1070
2024-09-01,130,Cross,SC,South,1698.4,2896
2024-09-01,136,Seminole (FL),FL,South,1732.3,1767
2024-09-01,136,Seminole (FL),FL,South,1891.8,121
2024-09-01,525,Hayden,CO,West,1979.0,1251
2024-09-01,594,Indian River Generating Station,DE,South,,357
2024-09-01,602,Brandon Shores,MD,South,,5343
2024-09-01,613,Lauderdale,FL,South,1673.0,8821
2024-09-01,627,Bayboro,FL,South,1706.7,415
2024-09-01,666,J D Kennedy,FL,South,1636.5,180
2024-09-01,703,Bowen,GA,South,1848.9,3695
2024-09-01,715,McManus,GA,South,2197.9,416
2024-09-01,715,McManus,GA,South,3622.9,583
2024-09-01,728,Yates,GA,South,2124.6,17
2024-09-01,728,Yates,GA,South,7334.5,28
2024-09-01,766,Waiau,HI,West,1866.2,15827
2024-09-01,886,Fisk Street,IL,Midwest,,361
2024-09-01,889,Baldwin Energy Complex,IL,Midwest,,2321
2024-09-01,983,Clifty Creek,IN,Midwest,1742.6,893
2024-09-01,994,AES Petersburg,IN,Midwest,1744.3,1769
2024-09-01,1040,Whitewater Valley,IN,Midwest,1623.7,217
2024-09-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1683.2,3572
2024-09-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1779.3,1072
2024-09-01,1241,La Cygne,KS,Midwest,1784.3,3401
2024-09-01,1248,Hutchinson Energy Center,KS,Midwest,1717.6,1011
2024-09-01,1295,Quindaro,KS,Midwest,1551.4,197
2024-09-01,1295,Quindaro,KS,Midwest,1789.3,1416
2024-09-01,1305,McPherson 2,KS,Midwest,1801.0,1280
2024-09-01,1379,Shawnee,KY,South,1662.3,962
2024-09-01,1384,Cooper,KY,South,1636.0,354
2024-09-01,1393,R S Nelson,LA,South,1574.4,5283
2024-09-01,1554,Herbert A Wagner,MD,South,,23945
2024-09-01,1556,Perryman,MD,South,,3393
2024-09-01,1660,Potter Station 2,MA,Northeast,725.6,1
2024-09-01,1733,Monroe (MI),MI,Midwest,1606.0,3209
2024-09-01,1913,Inver Hills,MN,Midwest,1757.6,132
2024-09-01,2081,Northeast (MO),MO,Midwest,2658.5,11
2024-09-01,2081,Northeast (MO),MO,Midwest,1651.3,6244
2024-09-01,2103,Labadie,MO,Midwest,1672.9,2138
2024-09-01,2107,Sioux,MO,Midwest,1659.1,1329
2024-09-01,2167,New Madrid,MO,Midwest,1768.7,512
2024-09-01,2292,Sarpy County,NE,Midwest,1686.0,228
2024-09-01,2292,Sarpy County,NE,Midwest,1704.8,578
2024-09-01,2480,Danskammer Generating Station,NY,Northeast,,3
2024-09-01,2718,G G Allen,NC,South,1702.3,548
2024-09-01,2817,Leland Olds,ND,Midwest,1844.1,4772
2024-09-01,2847,Tait Electric Generating Station,OH,Midwest,,49
2024-09-01,2876,Kyger Creek,OH,Midwest,1928.9,1626
2024-09-01,2936,Painesville,OH,Midwest,1456.0,2
2024-09-01,3096,Brunot Island,PA,Northeast,,32
2024-09-01,3136,Keystone,PA,Northeast,,2668
2024-09-01,3161,Eddystone Generating Station,PA,Northeast,,2377
2024-09-01,3298,Williams,SC,South,1636.6,3122
2024-09-01,3298,Williams,SC,South,1657.3,1238
2024-09-01,3399,Cumberland (TN),TN,South,1552.0,321
2024-09-01,3407,Kingston,TN,South,1584.0,321
2024-09-01,3452,Lake Hubbard,TX,South,,5053
2024-09-01,3478,Wilkes,TX,South,1642.7,152
2024-09-01,3485,Plant X,TX,South,1931.5,52
2024-09-01,3490,Graham,TX,South,,521
2024-09-01,3492,Morgan Creek,TX,South,,2395
2024-09-01,3494,Permian Basin,TX,South,,505
2024-09-01,3631,Sam Rayburn,TX,South,1849.9,17
2024-09-01,3845,Transalta Centralia Generation,WA,West,,1867
2024-09-01,3935,John E Amos,WV,South,1507.5,1608
2024-09-01,3948,Mitchell (WV),WV,South,1719.0,8572
2024-09-01,3954,Mt Storm,WV,South,2029.8,1649
2024-09-01,4050,Edgewater,WI,Midwest,1538.0,2987
2024-09-01,4158,Dave Johnston,WY,West,1876.3,738
2024-09-01,4271,John P Madgett,WI,Midwest,1623.8,1422
2024-09-01,6017,Newton,IL,Midwest,,1084
2024-09-01,6018,East Bend,KY,South,1632.8,700
2024-09-01,6030,Coal Creek,ND,Midwest,1858.3,429
2024-09-01,6034,Belle River,MI,Midwest,1606.0,7045
2024-09-01,6035,Greenwood (MI),MI,Midwest,2051.0,9
2024-09-01,6041,H L Spurlock,KY,South,2148.0,1061
2024-09-01,6041,H L Spurlock,KY,South,1493.0,354
2024-09-01,6046,DeBary,FL,South,1565.5,891
2024-09-01,6064,Nearman Creek,KS,Midwest,1750.0,4403
2024-09-01,6065,Iatan,MO,Midwest,1714.3,8885
2024-09-01,6076,Colstrip,MT,West,,788
2024-09-01,6090,Sherburne County,MN,Midwest,1698.0,2695
2024-09-01,6095,Sooner,OK,South,1781.3,11682
2024-09-01,6113,Gibson,IN,Midwest,1668.8,4426
2024-09-01,6139,Welsh,TX,South,1644.3,878
2024-09-01,6146,Martin Lake,TX,South,,4263
2024-09-01,6155,Rush Island,MO,Midwest,1667.4,1680
2024-09-01,6165,Hunter,UT,West,1985.0,1618
2024-09-01,6166,Rockport,IN,Midwest,1574.7,8933
2024-09-01,6178,Coleto Creek,TX,South,,1723
2024-09-01,6179,Fayette Power Project,TX,South,1596.0,1921
2024-09-01,6183,San Miguel,TX,South,1278.0,876
2024-09-01,6204,Laramie River Station,WY,West,1919.2,3853
2024-09-01,6213,Merom,IN,Midwest,1739.1,1080
2024-09-01,6249,Winyah,SC,South,1736.9,895
2024-09-01,6254,Ottumwa,IA,Midwest,1821.5,4806
2024-09-01,6257,Scherer,GA,South,1726.6,3539
2024-09-01,6258,Wilson,GA,South,2011.8,499
2024-09-01,6258,Wilson,GA,South,3482.1,490
2024-09-01,6288,Healy,AK,West,2053.1,310
2024-09-01,6504,Maalaea,HI,West,1959.2,71711
2024-09-01,6772,Hugo,OK,South,1720.0,2689
2024-09-01,6823,D B Wilson,KY,South,1607.0,2301
2024-09-01,7032,Gravel Neck,VA,South,1928.0,1220
2024-09-01,7146,Wading River,NY,Northeast,1587.7,577
2024-09-01,7203,South Fond Du Lac,WI,Midwest,1549.5,27
2024-09-01,7210,Cope,SC,South,1542.5,1062
2024-09-01,7212,Darbytown,VA,South,1910.5,1734
2024-09-01,7213,Clover,VA,South,1958.4,1067
2024-09-01,7237,Angus Anson,SD,Midwest,1062.9,282
2024-09-01,7242,Polk,FL,South,1717.7,1196
2024-09-01,7343,George Neal South,IA,Midwest,1799.9,1923
2024-09-01,7764,MPC Generating,GA,South,,524
2024-09-01,7836,Marsh Run Generation Facility,VA,South,1973.5,708
2024-09-01,7837,Louisa Generation Facility,VA,South,2046.9,42
2024-09-01,7838,Remington,VA,South,1925.1,917
2024-09-01,7839,Ladysmith,VA,South,1937.2,2843
2024-09-01,7843,Pleasant Valley (MN),MN,Midwest,1646.6,159
2024-09-01,7848,Holden,MO,Midwest,1710.6,2517
2024-09-01,7872,Robert P Mone Plant,OH,Midwest,1596.5,23
2024-09-01,7925,Lakefield Junction,MN,Midwest,1770.6,57
2024-09-01,7964,Peno Creek,MO,Midwest,1721.9,959
2024-09-01,7981,Mill Creek (SC),SC,South,1813.6,703
2024-09-01,8027,Blue Lake,MN,Midwest,1625.9,89
2024-09-01,8056,Waterford 1 & 2,LA,South,,450
2024-09-01,8063,DeCordova Steam Electric Station,TX,South,,125
2024-09-01,8219,Ray D Nixon,CO,West,1898.4,500
2024-09-01,8222,Coyote,ND,Midwest,1785.0,1822
2024-09-01,8224,North Valmy,NV,West,1979.0,458
2024-09-01,10017,WestRock-West Point Mill,VA,South,,496
2024-09-01,10113,John B Rich Memorial Power Station,PA,Northeast,,271
2024-09-01,10202,Fernandina Beach Mill,FL,South,,2619
2024-09-01,10244,Pixelle Specialty Solutions LLC - Chilli,OH,Midwest,,2710
2024-09-01,50006,Linden Cogen Plant,NJ,Northeast,,1456
2024-09-01,50776,Panther Creek Energy Facility,PA,Northeast,,487
2024-09-01,50776,Panther Creek Energy Facility,PA,Northeast,,42
2024-09-01,50974,Scrubgrass Reclamation CO. LP.,PA,Northeast,,87
2024-09-01,51030,Ocean State Power,RI,Northeast,,1
2024-09-01,52087,Elizabeth River Power Station,VA,South,2337.3,1333
2024-09-01,54101,Georgia-Pacific Cedar Springs,GA,South,,2655
2024-09-01,54324,Ocean State Power II,RI,Northeast,,1
2024-09-01,54646,Kalaeloa Cogen Plant,HI,West,,602
2024-09-01,54844,Gordonsville Energy LP,VA,South,1986.0,108
2024-09-01,55116,Rockingham County CT Station,NC,South,1710.9,2471
2024-09-01,55164,Bluegrass Generating Station,KY,South,1872.9,1198
2024-09-01,55164,Bluegrass Generating Station,KY,South,2301.4,2
2024-09-01,55204,Kinmundy,IL,Midwest,1757.6,1164
2024-09-01,55228,Greenville Electric Generating Station,OH,Midwest,1682.0,23
2024-09-01,55247,"Darby Power, LLC",OH,Midwest,,35
2024-09-01,55304,Baconton Power Plant,GA,South,,60
2024-09-01,55340,Dell Power Station,AR,South,1871.0,663
2024-09-01,55348,Troy Energy LLC,OH,Midwest,,222
2024-09-01,55381,Commonwealth Chesapeake,VA,South,,3618
2024-09-01,55392,Zion Energy Center,IL,Midwest,,194
2024-09-01,56456,Plum Point Energy Station,AR,South,,1047
2024-09-01,56456,Plum Point Energy Station,AR,South,,837
2024-09-01,56799,Greenland Energy Center,FL,South,1643.8,150
2024-10-01,26,E C Gaston,AL,South,1712.2,1952
2024-10-01,60,Whelan Energy Center,NE,Midwest,2045.0,381
2024-10-01,130,Cross,SC,South,1733.3,4225
2024-10-01,136,Seminole (FL),FL,South,1912.6,160
2024-10-01,136,Seminole (FL),FL,South,1845.5,1772
2024-10-01,546,Montville Station,CT,Northeast,,160
2024-10-01,562,Middletown,CT,Northeast,,160
2024-10-01,602,Brandon Shores,MD,South,,4097
2024-10-01,627,Bayboro,FL,South,1831.7,163
2024-10-01,666,J D Kennedy,FL,South,1748.9,71
2024-10-01,703,Bowen,GA,South,1856.1,2595
2024-10-01,715,McManus,GA,South,2099.5,519
2024-10-01,715,McManus,GA,South,3462.4,727
2024-10-01,728,Yates,GA,South,2049.6,21
2024-10-01,728,Yates,GA,South,7198.3,34
2024-10-01,886,Fisk Street,IL,Midwest,,170
2024-10-01,889,Baldwin Energy Complex,IL,Midwest,,1607
2024-10-01,983,Clifty Creek,IN,Midwest,1786.8,714
2024-10-01,990,Harding Street,IN,Midwest,2160.4,7140
2024-10-01,994,AES Petersburg,IN,Midwest,1781.8,1782
2024-10-01,1001,Cayuga,IN,Midwest,1882.6,178
2024-10-01,1040,Whitewater Valley,IN,Midwest,1833.1,386
2024-10-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1593.5,536
2024-10-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1748.5,3572
2024-10-01,1082,Walter Scott Jr Energy Center,IA,Midwest,1816.1,3594
2024-10-01,1167,Muscatine Plant #1,IA,Midwest,2454.6,881
2024-10-01,1241,La Cygne,KS,Midwest,1725.6,910
2024-10-01,1241,La Cygne,KS,Midwest,1732.8,5155
2024-10-01,1248,Hutchinson Energy Center,KS,Midwest,1681.3,786
2024-10-01,1295,Quindaro,KS,Midwest,1520.2,153
2024-10-01,1295,Quindaro,KS,Midwest,1752.8,1100
2024-10-01,1305,McPherson 2,KS,Midwest,1763.1,995
2024-10-01,1355,E W Brown,KY,South,1613.1,3542
2024-10-01,1379,Shawnee,KY,South,1200.0,2930
2024-10-01,1384,Cooper,KY,South,2212.0,177
2024-10-01,1507,William F Wyman Hybrid,ME,Northeast,,455
2024-10-01,1554,Herbert A Wagner,MD,South,,48008
2024-10-01,1556,Perryman,MD,South,,7153
2024-10-01,1660,Potter Station 2,MA,Northeast,1481.4,852
2024-10-01,1710,J H Campbell,MI,Midwest,1731.9,2679
2024-10-01,1733,Monroe (MI),MI,Midwest,1542.0,3189
2024-10-01,1913,Inver Hills,MN,Midwest,1777.9,106
2024-10-01,1915,Allen S King,MN,Midwest,1687.0,179
2024-10-01,2081,Northeast (MO),MO,Midwest,1712.3,5493
2024-10-01,2081,Northeast (MO),MO,Midwest,2667.6,10
2024-10-01,2103,Labadie,MO,Midwest,1672.9,698
2024-10-01,2107,Sioux,MO,Midwest,1659.1,870
2024-10-01,2167,New Madrid,MO,Midwest,1847.6,177
2024-10-01,2168,Thomas Hill,MO,Midwest,1716.2,2671
2024-10-01,2292,Sarpy County,NE,Midwest,1697.0,184
2024-10-01,2292,Sarpy County,NE,Midwest,1710.3,468
2024-10-01,2364,Merrimack,NH,Northeast,,48
2024-10-01,2480,Danskammer Generating Station,NY,Northeast,,6
2024-10-01,2721,James E. Rogers Energy Complex,NC,South,1665.5,715
2024-10-01,2817,Leland Olds,ND,Midwest,1708.5,3401
2024-10-01,2823,Milton R Young,ND,Midwest,1335.7,516
2024-10-01,2828,Cardinal,OH,Midwest,,11996
2024-10-01,2847,Tait Electric Generating Station,OH,Midwest,,166
2024-10-01,2876,Kyger Creek,OH,Midwest,1809.0,897
2024-10-01,2936,Painesville,OH,Midwest,1802.9,6
2024-10-01,3096,Brunot Island,PA,Northeast,,24
2024-10-01,3118,Conemaugh,PA,Northeast,,179
2024-10-01,3161,Eddystone Generating Station,PA,Northeast,,1808
2024-10-01,3298,Williams,SC,South,1657.0,2485
2024-10-01,3298,Williams,SC,South,1676.6,2477
2024-10-01,3399,Cumberland (TN),TN,South,1200.0,643
2024-10-01,3407,Kingston,TN,South,1200.0,871
2024-10-01,3452,Lake Hubbard,TX,South,,4514
2024-10-01,3478,Wilkes,TX,South,1746.2,136
2024-10-01,3485,Plant X,TX,South,2032.6,47
2024-10-01,3490,Graham,TX,South,,466
2024-10-01,3492,Morgan Creek,TX,South,,2140
2024-10-01,3494,Permian Basin,TX,South,,451
2024-10-01,3631,Sam Rayburn,TX,South,1994.1,15
2024-10-01,3797,Chesterfield,VA,South,1432.2,26932
2024-10-01,3845,Transalta Centralia Generation,WA,West,,1402
2024-10-01,3935,John E Amos,WV,South,1815.4,3572
2024-10-01,3948,Mitchell (WV),WV,South,1794.2,10002
2024-10-01,3954,Mt Storm,WV,South,2011.5,7886
2024-10-01,4158,Dave Johnston,WY,West,2205.0,626
2024-10-01,6009,White Bluff,AR,South,1786.9,8843
2024-10-01,6018,East Bend,KY,South,1706.4,354
2024-10-01,6034,Belle River,MI,Midwest,1679.0,3854
2024-10-01,6041,H L Spurlock,KY,South,1695.0,4449
2024-10-01,6041,H L Spurlock,KY,South,2148.0,710
2024-10-01,6046,DeBary,FL,South,1680.0,350
2024-10-01,6065,Iatan,MO,Midwest,1786.3,8379
2024-10-01,6073,Victor J Daniel Jr,MS,South,1661.9,1759
2024-10-01,6076,Colstrip,MT,West,,2357
2024-10-01,6081,Stony Brook,MA,Northeast,1581.3,56513
2024-10-01,6090,Sherburne County,MN,Midwest,1643.0,896
2024-10-01,6095,Sooner,OK,South,1781.3,189
2024-10-01,6113,Gibson,IN,Midwest,1829.3,6052
2024-10-01,6124,McIntosh,GA,South,1784.2,3377
2024-10-01,6138,Flint Creek,AR,South,1655.9,4427
2024-10-01,6139,Welsh,TX,South,1689.0,3531
2024-10-01,6146,Martin Lake,TX,South,,2704
2024-10-01,6166,Rockport,IN,Midwest,1685.6,11865
2024-10-01,6179,Fayette Power Project,TX,South,1682.0,1916
2024-10-01,6183,San Miguel,TX,South,2193.0,480
2024-10-01,6204,Laramie River Station,WY,West,2045.4,5644
2024-10-01,6213,Merom,IN,Midwest,1789.1,2687
2024-10-01,6249,Winyah,SC,South,1722.2,2498
2024-10-01,6257,Scherer,GA,South,1841.7,1414
2024-10-01,6258,Wilson,GA,South,1923.4,622
2024-10-01,6258,Wilson,GA,South,3327.9,611
2024-10-01,6288,Healy,AK,West,2098.0,936
2024-10-01,6504,Maalaea,HI,West,3147.2,156
2024-10-01,6504,Maalaea,HI,West,1809.5,100016
2024-10-01,6641,Independence Steam Electric Station,AR,South,1812.2,2657
2024-10-01,6823,D B Wilson,KY,South,1734.5,1886
2024-10-01,7032,Gravel Neck,VA,South,1669.4,4594
2024-10-01,7146,Wading River,NY,Northeast,1676.1,1159
2024-10-01,7203,South Fond Du Lac,WI,Midwest,1614.8,39
2024-10-01,7212,Darbytown,VA,South,1654.1,6530
2024-10-01,7213,Clover,VA,South,1957.5,2956
2024-10-01,7237,Angus Anson,SD,Midwest,1067.9,228
2024-10-01,7242,Polk,FL,South,1793.6,2826
2024-10-01,7343,George Neal South,IA,Midwest,1826.2,2319
2024-10-01,7764,MPC Generating,GA,South,,653
2024-10-01,7790,Bonanza,UT,West,1956.0,8595
2024-10-01,7836,Marsh Run Generation Facility,VA,South,1708.2,2667
2024-10-01,7837,Louisa Generation Facility,VA,South,1762.9,159
2024-10-01,7838,Remington,VA,South,1667.4,3452
2024-10-01,7843,Pleasant Valley (MN),MN,Midwest,1648.6,129
2024-10-01,7848,Holden,MO,Midwest,1774.0,2214
2024-10-01,7872,Robert P Mone Plant,OH,Midwest,1748.7,78
2024-10-01,7925,Lakefield Junction,MN,Midwest,1782.2,46
2024-10-01,7964,Peno Creek,MO,Midwest,1784.8,844
2024-10-01,7981,Mill Creek (SC),SC,South,1837.4,697
2024-10-01,8023,Columbia (WI),WI,Midwest,1831.3,536
2024-10-01,8027,Blue Lake,MN,Midwest,1632.6,72
2024-10-01,8056,Waterford 1 & 2,LA,South,,371
2024-10-01,8063,DeCordova Steam Electric Station,TX,South,,111
2024-10-01,8069,Huntington,UT,West,2143.7,259
2024-10-01,8219,Ray D Nixon,CO,West,1996.1,1000
2024-10-01,8223,Springerville,AZ,West,2079.0,3721
2024-10-01,8224,North Valmy,NV,West,1726.0,1179
2024-10-01,10113,John B Rich Memorial Power Station,PA,Northeast,,206
2024-10-01,10202,Fernandina Beach Mill,FL,South,,943
2024-10-01,10244,Pixelle Specialty Solutions LLC - Chilli,OH,Midwest,,1760
2024-10-01,10307,Bellingham Cogeneration Facility,MA,Northeast,,85
2024-10-01,50006,Linden Cogen Plant,NJ,Northeast,,12909
2024-10-01,50296,Packaging Corp of America,TN,South,,351
2024-10-01,50776,Panther Creek Energy Facility,PA,Northeast,,370
2024-10-01,50776,Panther Creek Energy Facility,PA,Northeast,,32
2024-10-01,50951,Sunnyside Cogen Associates,UT,West,,286
2024-10-01,50974,Scrubgrass Reclamation CO. LP.,PA,Northeast,,66
2024-10-01,51030,Ocean State Power,RI,Northeast,,1284
2024-10-01,52087,Elizabeth River Power Station,VA,South,2023.2,5021
2024-10-01,54101,Georgia-Pacific Cedar Springs,GA,South,,8373
2024-10-01,54324,Ocean State Power II,RI,Northeast,,1284
2024-10-01,54646,Kalaeloa Cogen Plant,HI,West,,567
