week_number,week_ended,commodity,cars
25,2025-06-21,Forest Products,8050.0
25,2025-06-21,Grain,21300.0
25,2025-06-21,Metallic Ores and Metals,22269.0
25,2025-06-21,Motor Vehicles and Parts,16265.0
25,2025-06-21,Nonmetallic Minerals,31460.0
25,2025-06-21,Other,10723.0
25,2025-06-21,Petroleum and Petroleum Products,11247.0
26,2025-06-28,Chemicals,33317.0
26,2025-06-28,Coal,56590.0
26,2025-06-28,"Farm Products excl. Grain, and Food",17094.0
26,2025-06-28,Forest Products,8448.0
26,2025-06-28,Grain,20980.0
26,2025-06-28,Metallic Ores and Metals,19752.0
26,2025-06-28,Motor Vehicles and Parts,17324.0
26,2025-06-28,Nonmetallic Minerals,31546.0
26,2025-06-28,Other,9826.0
26,2025-06-28,Petroleum and Petroleum Products,10350.0
27,2025-07-05,Chemicals,31266.0
27,2025-07-05,Coal,52351.0
27,2025-07-05,"Farm Products excl. Grain, and Food",15387.0
27,2025-07-05,Forest Products,7798.0
27,2025-07-05,Grain,19038.0
27,2025-07-05,Metallic Ores and Metals,20319.0
27,2025-07-05,Motor Vehicles and Parts,12017.0
27,2025-07-05,Nonmetallic Minerals,28346.0
27,2025-07-05,Other,7974.0
27,2025-07-05,Petroleum and Petroleum Products,10017.0
28,2025-07-12,Chemicals,32599.0
28,2025-07-12,Coal,58370.0
28,2025-07-12,"Farm Products excl. Grain, and Food",17246.0
28,2025-07-12,Forest Products,8253.0
28,2025-07-12,Grain,22644.0
28,2025-07-12,Metallic Ores and Metals,20229.0
28,2025-07-12,Motor Vehicles and Parts,12992.0
28,2025-07-12,Nonmetallic Minerals,31559.0
28,2025-07-12,Other,8902.0
28,2025-07-12,Petroleum and Petroleum Products,11174.0
29,2025-07-19,Chemicals,33460.0
29,2025-07-19,Coal,62270.0
29,2025-07-19,"Farm Products excl. Grain, and Food",17058.0
29,2025-07-19,Forest Products,8333.0
29,2025-07-19,Grain,21541.0
29,2025-07-19,Metallic Ores and Metals,21220.0
29,2025-07-19,Motor Vehicles and Parts,13521.0
29,2025-07-19,Nonmetallic Minerals,32381.0
29,2025-07-19,Other,8806.0
29,2025-07-19,Petroleum and Petroleum Products,11149.0
30,2025-07-26,Chemicals,33287.0
30,2025-07-26,Coal,62386.0
30,2025-07-26,"Farm Products excl. Grain, and Food",15971.0
30,2025-07-26,Forest Products,8466.0
30,2025-07-26,Grain,22108.0
30,2025-07-26,Metallic Ores and Metals,21386.0
30,2025-07-26,Motor Vehicles and Parts,15306.0
30,2025-07-26,Nonmetallic Minerals,32422.0
30,2025-07-26,Other,9394.0
30,2025-07-26,Petroleum and Petroleum Products,10303.0
31,2025-08-02,Chemicals,34279.0
31,2025-08-02,Coal,61962.0
31,2025-08-02,"Farm Products excl. Grain, and Food",16530.0
31,2025-08-02,Forest Products,8662.0
31,2025-08-02,Grain,21557.0
31,2025-08-02,Metallic Ores and Metals,22037.0
31,2025-08-02,Motor Vehicles and Parts,15822.0
31,2025-08-02,Nonmetallic Minerals,32593.0
31,2025-08-02,Other,9534.0
31,2025-08-02,Petroleum and Petroleum Products,10829.0
32,2025-08-09,Chemicals,32838.0
32,2025-08-09,Coal,61843.0
32,2025-08-09,"Farm Products excl. Grain, and Food",16161.0
32,2025-08-09,Forest Products,8125.0
32,2025-08-09,Grain,19454.0
32,2025-08-09,Metallic Ores and Metals,21247.0
32,2025-08-09,Motor Vehicles and Parts,15948.0
32,2025-08-09,Nonmetallic Minerals,32426.0
32,2025-08-09,Other,9193.0
32,2025-08-09,Petroleum and Petroleum Products,10092.0
33,2025-08-16,Chemicals,33485.0
33,2025-08-16,Coal,63878.0
33,2025-08-16,"Farm Products excl. Grain, and Food",15657.0
33,2025-08-16,Forest Products,8236.0
33,2025-08-16,Grain,20981.0
33,2025-08-16,Metallic Ores and Metals,19559.0
33,2025-08-16,Motor Vehicles and Parts,16902.0
33,2025-08-16,Nonmetallic Minerals,31262.0
33,2025-08-16,Other,7881.0
33,2025-08-16,Petroleum and Petroleum Products,11043.0
34,2025-08-23,Chemicals,31929.0
34,2025-08-23,Coal,62043.0
34,2025-08-23,"Farm Products excl. Grain, and Food",16140.0
34,2025-08-23,Forest Products,8456.0
34,2025-08-23,Grain,20389.0
34,2025-08-23,Metallic Ores and Metals,21616.0
34,2025-08-23,Motor Vehicles and Parts,17681.0
34,2025-08-23,Nonmetallic Minerals,32660.0
34,2025-08-23,Other,9100.0
34,2025-08-23,Petroleum and Petroleum Products,9769.0
35,2025-08-30,Chemicals,34960.0
35,2025-08-30,Coal,62579.0
35,2025-08-30,"Farm Products excl. Grain, and Food",16643.0
35,2025-08-30,Forest Products,8236.0
35,2025-08-30,Grain,19766.0
35,2025-08-30,Metallic Ores and Metals,22362.0
35,2025-08-30,Motor Vehicles and Parts,17489.0
35,2025-08-30,Nonmetallic Minerals,32602.0
35,2025-08-30,Other,9544.0
35,2025-08-30,Petroleum and Petroleum Products,10559.0
36,2025-09-06,Chemicals,29802.0
36,2025-09-06,Coal,60927.0
36,2025-09-06,"Farm Products excl. Grain, and Food",15754.0
36,2025-09-06,Forest Products,7801.0
36,2025-09-06,Grain,18067.0
36,2025-09-06,Metallic Ores and Metals,18243.0
36,2025-09-06,Motor Vehicles and Parts,14633.0
36,2025-09-06,Nonmetallic Minerals,30630.0
36,2025-09-06,Other,8512.0
36,2025-09-06,Petroleum and Petroleum Products,10014.0
37,2025-09-13,Chemicals,34891.0
37,2025-09-13,Coal,60817.0
37,2025-09-13,"Farm Products excl. Grain, and Food",16382.0
37,2025-09-13,Forest Products,8175.0
37,2025-09-13,Grain,20039.0
37,2025-09-13,Metallic Ores and Metals,21557.0
37,2025-09-13,Motor Vehicles and Parts,17608.0
37,2025-09-13,Nonmetallic Minerals,32754.0
37,2025-09-13,Other,8776.0
37,2025-09-13,Petroleum and Petroleum Products,10238.0
38,2025-09-20,Chemicals,32718.0
38,2025-09-20,Coal,60029.0
38,2025-09-20,"Farm Products excl. Grain, and Food",16715.0
38,2025-09-20,Forest Products,8178.0
38,2025-09-20,Grain,23147.0
38,2025-09-20,Metallic Ores and Metals,20358.0
38,2025-09-20,Motor Vehicles and Parts,16774.0
38,2025-09-20,Nonmetallic Minerals,31402.0
38,2025-09-20,Other,8634.0
38,2025-09-20,Petroleum and Petroleum Products,10654.0
39,2025-09-27,Chemicals,31566.0
39,2025-09-27,Coal,59499.0
39,2025-09-27,"Farm Products excl. Grain, and Food",17195.0
39,2025-09-27,Forest Products,8192.0
39,2025-09-27,Grain,22609.0
39,2025-09-27,Metallic Ores and Metals,20853.0
39,2025-09-27,Motor Vehicles and Parts,17205.0
39,2025-09-27,Nonmetallic Minerals,32825.0
39,2025-09-27,Other,8616.0
39,2025-09-27,Petroleum and Petroleum Products,10343.0
40,2025-10-04,Chemicals,32919.0
40,2025-10-04,Coal,56252.0
40,2025-10-04,"Farm Products excl. Grain, and Food",17658.0
40,2025-10-04,Forest Products,7959.0
40,2025-10-04,Grain,22334.0
40,2025-10-04,Metallic Ores and Metals,20726.0
40,2025-10-04,Motor Vehicles and Parts,16154.0
40,2025-10-04,Nonmetallic Minerals,31710.0
40,2025-10-04,Other,8722.0
40,2025-10-04,Petroleum and Petroleum Products,10538.0
41,2025-10-11,Chemicals,31048.0
41,2025-10-11,Coal,58858.0
41,2025-10-11,"Farm Products excl. Grain, and Food",17867.0
41,2025-10-11,Forest Products,7726.0
41,2025-10-11,Grain,23434.0
41,2025-10-11,Metallic Ores and Metals,18456.0
41,2025-10-11,Motor Vehicles and Parts,14918.0
41,2025-10-11,Nonmetallic Minerals,32448.0
41,2025-10-11,Other,8923.0
41,2025-10-11,Petroleum and Petroleum Products,10884.0
42,2025-10-18,Chemicals,32046.0
42,2025-10-18,Coal,57604.0
42,2025-10-18,"Farm Products excl. Grain, and Food",17673.0
42,2025-10-18,Forest Products,7747.0
42,2025-10-18,Grain,21011.0
42,2025-10-18,Metallic Ores and Metals,20355.0
42,2025-10-18,Motor Vehicles and Parts,15279.0
42,2025-10-18,Nonmetallic Minerals,33517.0
42,2025-10-18,Other,8413.0
42,2025-10-18,Petroleum and Petroleum Products,10599.0
43,2025-10-25,Chemicals,32864.0
43,2025-10-25,Coal,58652.0
43,2025-10-25,"Farm Products excl. Grain, and Food",18340.0
43,2025-10-25,Forest Products,7614.0
43,2025-10-25,Grain,23031.0
43,2025-10-25,Metallic Ores and Metals,19559.0
43,2025-10-25,Motor Vehicles and Parts,14556.0
43,2025-10-25,Nonmetallic Minerals,32940.0
43,2025-10-25,Other,9056.0
43,2025-10-25,Petroleum and Petroleum Products,10136.0
44,2025-11-01,Chemicals,31983.0
44,2025-11-01,Coal,55508.0
44,2025-11-01,"Farm Products excl. Grain, and Food",17791.0
44,2025-11-01,Forest Products,7778.0
44,2025-11-01,Grain,25171.0
44,2025-11-01,Metallic Ores and Metals,21151.0
44,2025-11-01,Motor Vehicles and Parts,14917.0
44,2025-11-01,Nonmetallic Minerals,32563.0
44,2025-11-01,Other,9517.0
44,2025-11-01,Petroleum and Petroleum Products,10830.0
45,2025-11-08,Chemicals,32487.0
45,2025-11-08,Coal,57352.0
45,2025-11-08,"Farm Products excl. Grain, and Food",17731.0
45,2025-11-08,Forest Products,7643.0
45,2025-11-08,Grain,24291.0
45,2025-11-08,Metallic Ores and Metals,19056.0
45,2025-11-08,Motor Vehicles and Parts,13840.0
45,2025-11-08,Nonmetallic Minerals,32939.0
45,2025-11-08,Other,8469.0
45,2025-11-08,Petroleum and Petroleum Products,10843.0
46,2025-11-15,Chemicals,32638.0
46,2025-11-15,Coal,56247.0
46,2025-11-15,"Farm Products excl. Grain, and Food",17381.0
46,2025-11-15,Forest Products,7426.0
46,2025-11-15,Grain,25612.0
46,2025-11-15,Metallic Ores and Metals,18466.0
46,2025-11-15,Motor Vehicles and Parts,13509.0
46,2025-11-15,Nonmetallic Minerals,32472.0
46,2025-11-15,Other,9041.0
46,2025-11-15,Petroleum and Petroleum Products,10309.0
47,2025-11-22,Chemicals,32699.0
47,2025-11-22,Coal,62956.0
47,2025-11-22,"Farm Products excl. Grain, and Food",17070.0
47,2025-11-22,Forest Products,7759.0
47,2025-11-22,Grain,25893.0
47,2025-11-22,Metallic Ores and Metals,20737.0
47,2025-11-22,Motor Vehicles and Parts,15734.0
47,2025-11-22,Nonmetallic Minerals,32282.0
47,2025-11-22,Other,8875.0
47,2025-11-22,Petroleum and Petroleum Products,10587.0
48,2025-11-29,Chemicals,29583.0
48,2025-11-29,Coal,56972.0
48,2025-11-29,"Farm Products excl. Grain, and Food",16065.0
48,2025-11-29,Forest Products,6848.0
48,2025-11-29,Grain,21019.0
48,2025-11-29,Metallic Ores and Metals,16312.0
48,2025-11-29,Motor Vehicles and Parts,11458.0
48,2025-11-29,Nonmetallic Minerals,23353.0
48,2025-11-29,Other,6769.0
48,2025-11-29,Petroleum and Petroleum Products,9576.0
49,2025-12-06,Chemicals,32548.0
49,2025-12-06,Coal,61026.0
49,2025-12-06,"Farm Products excl. Grain, and Food",17495.0
49,2025-12-06,Forest Products,8017.0
49,2025-12-06,Grain,25098.0
49,2025-12-06,Metallic Ores and Metals,19706.0
49,2025-12-06,Motor Vehicles and Parts,15115.0
49,2025-12-06,Nonmetallic Minerals,29330.0
49,2025-12-06,Other,8897.0
49,2025-12-06,Petroleum and Petroleum Products,11591.0
50,2025-12-13,Chemicals,32013.0
50,2025-12-13,Coal,61733.0
50,2025-12-13,"Farm Products excl. Grain, and Food",17115.0
50,2025-12-13,Forest Products,7553.0
50,2025-12-13,Grain,22944.0
50,2025-12-13,Metallic Ores and Metals,19269.0
50,2025-12-13,Motor Vehicles and Parts,15839.0
50,2025-12-13,Nonmetallic Minerals,27814.0
50,2025-12-13,Other,9514.0
50,2025-12-13,Petroleum and Petroleum Products,10826.0
51,2025-12-20,Chemicals,31508.0
51,2025-12-20,Coal,51534.0
51,2025-12-20,"Farm Products excl. Grain, and Food",16531.0
51,2025-12-20,Forest Products,7875.0
51,2025-12-20,Grain,23272.0
51,2025-12-20,Metallic Ores and Metals,20256.0
51,2025-12-20,Motor Vehicles and Parts,16024.0
51,2025-12-20,Nonmetallic Minerals,28268.0
51,2025-12-20,Other,1044.0
51,2025-12-20,Petroleum and Petroleum Products,10362.0
52,2025-12-27,Chemicals,28533.0
52,2025-12-27,Coal,55823.0
52,2025-12-27,"Farm Products excl. Grain, and Food",15339.0
52,2025-12-27,Forest Products,6750.0
52,2025-12-27,Grain,20579.0
52,2025-12-27,Metallic Ores and Metals,16577.0
52,2025-12-27,Motor Vehicles and Parts,9910.0
52,2025-12-27,Nonmetallic Minerals,19693.0
52,2025-12-27,Other,6258.0
52,2025-12-27,Petroleum and Petroleum Products,9211.0
53,2026-01-03,Chemicals,32493.0
53,2026-01-03,Coal,55892.0
53,2026-01-03,"Farm Products excl. Grain, and Food",15694.0
53,2026-01-03,Forest Products,7337.0
53,2026-01-03,Grain,21022.0
53,2026-01-03,Metallic Ores and Metals,17064.0
53,2026-01-03,Motor Vehicles and Parts,5718.0
53,2026-01-03,Nonmetallic Minerals,21565.0
53,2026-01-03,Other,5734.0
53,2026-01-03,Petroleum and Petroleum Products,10146.0
