Year,MinTemp,MaxTemp,Precipitation,ReferenceET,City_ID
2010,9.014986,19.383535,779.28,749.15,236
2011,8.690822,18.955425,855.06,743.33,236
2012,9.096558,19.157158,518.04,759.91,236
2013,9.456329,19.740602,527.22,805.41,236
2014,9.832055,20.28759,491.16,793.17,236
2015,9.410712,19.702438,614.94,797.91,236
2016,10.0617485,20.182787,737.34,796.75,236
2017,9.904932,20.619917,671.94,855.67,236
2018,10.193671,20.632055,675.72003,892.88,236
1980,6.3707924,17.302896,635.1,682.71,237
1981,6.742603,18.091343,308.52,725.07,237
1982,7.2506027,18.401918,499.5,716.38,237
1983,7.0995893,18.713562,383.88,691.05,237
1984,6.538661,17.129972,657.72003,629.76,237
1985,7.142274,17.200603,668.1,652.75,237
1986,6.544575,18.127699,370.08002,758.08,237
1987,7.3570414,18.373453,495.54,711.45,237
1988,6.993661,18.530136,394.98,721.22,237
1989,7.773726,18.716164,270.96,738.02,237
1990,7.65063,18.154821,894.96,682.41,237
1991,7.3336163,18.179096,500.22,709.34,237
1992,10.917869,17.208143,626.94,1049.06,237
1993,10.804465,16.758904,980.04,991.35,237
1994,11.940301,17.976164,1037.76,1001.8,237
1995,11.17474,17.41948,1004.4,997.05,237
1996,10.9263115,16.70989,1058.34,928.2,237
1997,11.639808,18.053425,793.56,985.28,237
1998,12.319944,18.400959,990.72,954.88,237
1999,12.108959,18.308247,758.1,1011.41,237
2000,10.703497,18.252758,907.92,1048.45,237
2001,10.459288,18.318823,828.18,1053.6901,237
2002,11.032302,18.882357,494.04,1082.87,237
2003,10.530794,17.728903,1550.64,897.44,237
2004,11.397514,18.208307,1387.2,963.3,237
2005,10.770986,17.744959,1188.96,1009.8,237
2006,12.062685,18.677479,687.6,1009.38,237
2007,8.337781,19.622137,748.62,728.14,237
2008,7.6355467,18.885601,607.5,666.98,237
2009,11.378328,18.057644,906.06,1005.51,237
2010,10.813726,17.37915,867.3,870.58,237
2011,10.633041,17.216549,1159.62,909.48,237
2012,11.139918,17.276613,810.06,903.68,237
2013,11.812356,18.238028,917.4,961.42,237
2014,12.088492,18.323643,665.52,952.13,237
2015,12.119424,18.143261,699.0,950.31,237
2016,12.358934,18.455053,1086.66,954.62,237
2017,12.328712,18.694986,820.02,969.74,237
2018,12.032576,18.365507,907.62,948.89,237
1980,9.743771,17.76552,531.72,924.16,238
1981,9.98148,18.59074,372.24,1030.98,238
1982,10.2847395,18.670273,628.38,930.0,238
1983,10.337999,18.825533,556.98,901.72003,238
1984,9.286913,17.109673,556.5,808.9,238
1985,9.780274,17.187727,472.32,824.66,238
1986,9.832247,18.343645,476.94,948.11,238
1987,10.376795,18.342821,658.5,870.19,238
1988,9.97388,18.273388,476.76,886.3,238
1989,10.596383,18.212439,450.78,862.78,238
1990,10.725205,18.189123,838.14,826.75,238
1991,10.046055,18.079561,693.6,808.39,238
1992,9.446995,18.634045,292.13998,897.11,238
1993,9.600548,18.081562,645.42,810.08,238
1994,10.688109,19.149206,582.96,828.28,238
1995,9.614219,18.802603,490.68,767.69,238
1996,9.61429,18.034071,480.42,764.18,238
1997,9.973014,19.075836,414.72,857.36,238
1998,10.364794,19.391205,586.56,808.61,238
1999,9.8992605,19.22548,390.84,786.03,238
2000,9.446421,18.25377,694.92,828.95,238
2001,9.337178,18.576878,310.02,861.18,238
2002,9.693891,19.450659,328.08,885.4,238
2003,9.485617,17.781013,792.12,768.98,238
2004,9.732514,18.899153,500.52,857.04,238
2005,9.099288,18.746767,678.6,883.63,238
2006,10.2737255,19.576822,397.74002,823.11,238
2007,10.766712,19.303919,619.02,842.1,238
2008,10.093415,18.842815,540.48,828.29,238
2009,9.76189,19.196795,714.83997,830.02,238
2010,9.522795,18.731232,654.42,793.74,238
2011,9.392,18.606932,587.88,782.63,238
2012,9.867678,18.793825,419.52,798.02,238
2013,10.439781,19.088438,620.52,842.32,238
2014,10.851507,19.577316,563.46,827.28,238
2015,10.30474,19.264137,521.22003,833.8,238
2016,10.875984,19.360737,605.28,814.97,238
2017,10.728602,19.795286,493.32,862.45,238
2018,10.889945,19.850191,565.02,926.52997,238
1980,8.708306,17.287704,798.0,790.56,242
1981,8.988082,18.081398,452.88,865.58,242
1982,9.415233,18.32126,691.44,826.16,242
1983,9.38063,18.649616,565.5,816.22,242
1984,8.761366,17.07593,887.7,757.86,242
1985,9.413288,17.358494,854.4,807.34,242
1986,8.900685,18.08759,498.3,902.83,242
1987,9.62726,18.342657,729.96,868.24,242
1988,9.172076,18.405546,411.36,902.24,242
1989,9.843287,18.546904,389.52,869.04,242
1990,9.952548,18.268301,1325.46,831.73,242
1991,9.306356,18.030958,618.3,813.11,242
1992,12.224071,17.203362,789.3,1144.99,242
1993,11.973424,16.829643,1077.24,1069.06,242
1994,13.14611,17.981424,1278.66,1056.06,242
1995,12.335452,17.191425,1090.98,1055.25,242
1996,12.140601,16.826996,1190.88,1009.88,242
1997,13.022109,18.139069,764.58,1051.01,242
1998,13.609671,18.415535,1019.76,1005.7,242
1999,13.083343,17.933123,928.14,1064.4,242
2000,12.144071,18.168606,999.66003,1126.78,242
2001,12.283151,18.130903,830.16,1123.33,242
2002,12.684357,18.70948,609.0,1164.86,242
2003,12.124658,17.625507,1561.38,973.18,242
2004,12.523251,18.059755,1465.86,1015.59,242
2005,12.171343,17.821726,1298.34,1054.3,242
2006,13.307425,18.69937,875.46,1045.24,242
2007,10.00126,19.302904,828.72,842.8,242
2008,9.212541,18.585573,677.1,810.05,242
2009,12.556794,18.148054,1047.9,1048.47,242
2010,11.993754,17.545946,1051.68,924.9,242
2011,11.770548,17.365644,1189.08,963.35,242
2012,12.141912,17.316885,757.92,927.94,242
2013,13.25737,18.447561,1006.2,998.21,242
2014,13.091452,18.210411,934.38,991.53,242
2015,13.178877,18.286165,815.28,1003.69,242
2016,13.566694,18.670053,1223.04,999.32,242
2017,13.327096,18.763973,901.62,1031.57,242
2018,13.156904,18.590904,1049.16,1013.11,242
1980,7.8316665,16.834946,738.54,863.0,247
1981,8.329315,17.707289,430.14,921.48,247
1982,8.836849,18.121891,637.08,908.62,247
1983,8.798438,18.132273,587.64,896.57,247
1984,8.030219,16.849043,685.38,812.85,247
1985,8.404959,16.784082,629.46,800.05,247
1986,8.408904,17.593918,494.34,900.77997,247
1987,9.173918,18.044191,652.92,885.23,247
1988,9.021995,17.894426,685.5,869.67,247
1989,9.542383,18.145096,301.68,904.6,247
1990,9.646,17.84981,894.3,837.8,247
1991,9.167562,17.53137,644.4,865.7,247
1992,9.146667,17.926994,416.4,960.21,247
1993,9.475425,17.716465,758.64,917.09,247
1994,10.546959,18.669945,674.76,932.77,247
1995,9.4136715,18.288685,772.08,912.44,247
1996,9.289316,17.333088,795.3,866.13,247
1997,9.759891,18.566986,733.8,939.41,247
1998,10.695945,18.897396,732.36,924.74,247
1999,10.407671,18.894794,503.64,907.36,247
2000,9.190793,18.523798,580.62,947.4,247
2001,8.351425,18.891205,672.12,933.88,247
2002,8.803507,19.247644,421.08,947.74,247
2003,8.369315,17.923206,949.56,801.41,247
2004,9.311558,18.811148,999.48,801.86,247
2005,8.472438,18.323069,868.14,857.75,247
2006,9.907726,19.43567,492.96,862.68,247
2007,10.796548,19.264164,810.24,789.59,247
2008,10.076475,18.308798,745.38,797.36,247
2009,9.568356,18.728191,732.24,854.41,247
2010,9.244274,17.946932,651.96,785.86,247
2011,9.146768,17.521315,989.04,805.79,247
2012,9.586885,17.716202,717.66,822.5,247
2013,9.713754,18.383535,821.46,843.62,247
2014,10.576192,19.012274,458.7,851.29,247
2015,10.438658,18.655342,621.66,862.59,247
2016,10.595875,18.89978,726.6,869.51,247
2017,10.76811,19.335152,669.84,878.03,247
2018,10.364904,18.916548,844.08,866.17,247
1980,5.8821588,14.876776,688.5,754.59,249
1981,6.462685,15.012768,461.4,773.99,249
1982,6.614849,15.176767,686.22003,747.24,249
1983,6.2720003,15.063205,637.32,707.14,249
1984,5.8389893,13.865411,698.64,680.41,249
1985,6.341233,14.357534,552.77997,713.1,249
1986,6.2440825,15.411808,481.74,819.06,249
1987,6.4813147,15.5095625,576.24,772.67,249
1988,6.5460386,15.030219,651.78,742.93,249
1989,6.6147118,14.698384,516.0,706.67,249
1990,6.8603835,15.378137,585.96,730.09,249
1991,6.48063,15.351315,412.08,762.51,249
1992,6.107295,15.232021,602.34,760.9,249
1993,5.97263,14.751809,573.48,728.28,249
1994,7.116849,15.901616,594.3,798.88,249
1995,6.7138906,15.978576,527.28,788.58,249
1996,6.3097816,14.906421,843.06,696.83,249
1997,7.1850963,16.501314,339.24,782.93,249
1998,7.557644,16.395891,677.94,724.88,249
1999,7.598493,16.623507,499.26,774.54,249
2000,5.825984,16.006176,645.3,782.2,249
2001,6.039836,16.30715,448.26,843.17,249
2002,6.446548,16.499205,550.92,833.16,249
2003,6.214329,15.103535,942.77997,728.21,249
2004,6.54194,16.509727,643.56,799.04,249
2005,6.4192877,16.11052,623.16,808.12,249
2006,7.0914516,16.226357,620.46,787.19,249
2007,6.7548766,16.427563,442.08,794.2,249
2008,5.92541,15.864863,585.72,779.76,249
2009,6.4117537,16.196821,458.22,785.65,249
2010,6.5028768,16.134958,503.04,770.15,249
2011,6.084521,15.410329,750.77997,767.9,249
2012,6.1080875,15.589918,348.6,778.97,249
2013,6.7315345,17.115398,719.10004,819.5,249
2014,6.8710685,16.484932,576.84,774.6,249
2015,6.866301,16.466137,522.9,740.22,249
2016,7.2706285,16.668442,720.12,749.16,249
2017,7.0635614,17.132631,532.08,784.73,249
2018,6.9029865,16.841343,579.12,818.12,249
1980,1.209836,11.704782,377.52,714.65,250
1981,1.7020547,11.680903,504.06,703.09,250
1982,2.259863,12.19126,526.38,670.94,250
1983,1.8139453,11.694439,570.54,621.29,250
1984,1.0148361,10.510465,451.56,615.41,250
1985,1.493233,10.776082,608.76,620.6,250
1986,1.139452,11.829946,286.38,690.43,250
1987,1.8120275,12.471863,422.4,666.12,250
1988,1.5577322,11.495873,594.78,613.34,250
1989,2.0073423,11.710247,615.9,624.02,250
1990,1.9341643,11.808767,649.98,617.76,250
1991,1.4854795,11.919945,451.44,630.96,250
1992,1.1827868,12.084781,388.5,646.61,250
1993,0.99668497,11.652931,467.46,638.58,250
1994,2.068082,12.445041,534.6,703.6,250
1995,1.5126027,12.353206,496.5,693.37,250
1996,1.3135246,11.413497,679.2,624.92,250
1997,2.057863,13.119314,267.42,678.94,250
1998,1.7949041,13.774192,521.46,685.57,250
1999,2.0703015,13.871562,353.63998,694.55,250
2000,1.6927322,12.905628,476.16,681.38,250
2001,1.765589,13.00937,365.76,700.63,250
2002,1.8085754,13.330164,506.22,663.48,250
2003,1.7012329,12.024438,650.16003,588.64,250
2004,1.4878689,13.385738,523.56,694.7,250
2005,1.2197261,13.210629,458.4,743.08,250
2006,2.3883014,13.575288,501.96,715.99,250
2007,1.821644,13.352028,580.14,709.38,250
2008,0.8830874,12.879618,362.22,703.08,250
2009,0.8761918,12.644136,576.66,687.79,250
2010,1.3235617,12.407206,444.42,664.47,250
2011,1.0613973,11.934055,555.84,687.73,250
2012,0.9137705,11.899672,576.66,695.21,250
2013,1.5452329,13.830028,602.7,729.53,250
2014,1.4336439,13.119041,500.69998,690.9,250
2015,1.5919726,13.325479,473.4,734.67,250
2016,1.6694536,13.226338,608.1,716.87,250
2017,1.5821918,13.7265215,584.7,720.31,250
2018,1.7496986,13.594876,403.92,731.28,250
1980,3.7832515,13.20276,434.16,719.34,251
1981,4.32389,13.679479,452.16,732.9,251
1982,4.5560822,13.845616,419.88,732.5,251
1983,3.9333427,13.293342,520.08,646.53,251
1984,3.636284,12.455901,512.04,656.08,251
1985,4.292192,13.281096,528.24,700.12,251
1986,3.9224386,13.888383,338.34,725.18,251
1987,4.7501373,14.627507,398.1,716.15,251
1988,4.6075954,13.548443,565.86,661.11,251
1989,5.043753,13.722521,457.56,668.18,251
1990,4.932137,13.994301,484.92,690.38,251
1991,4.744767,14.299754,365.28,742.05,251
1992,4.2496176,13.965082,462.9,710.88,251
1993,4.296356,13.364274,548.34,688.95,251
1994,5.4567394,14.588246,516.9,736.41,251
1995,4.721178,14.556603,390.06,739.25,251
1996,4.3225136,13.233333,572.88,635.71,251
1997,5.328548,15.317287,281.46,726.92,251
1998,5.7175064,15.265698,487.68,665.67,251
1999,6.0460277,15.65463,324.72,697.45,251
2000,4.4563937,15.524426,468.72,757.86,251
2001,4.853178,15.697644,371.28,756.02,251
2002,5.11063,15.959699,443.4,746.35,251
2003,4.720685,14.255205,768.84,656.86,251
2004,5.1728415,15.423197,444.18,737.29,251
2005,5.2238903,15.428466,521.22,764.68,251
2006,6.0824933,15.597342,527.64,728.79,251
2007,5.730356,15.668247,442.86002,749.5,251
2008,4.83459,15.001967,375.24,710.78,251
2009,5.184685,15.220438,482.22,698.64,251
2010,5.227589,15.217369,491.58002,720.63,251
2011,4.8834248,14.458739,550.26,750.37,251
2012,4.7098904,14.661366,491.7,720.63,251
2013,5.3340826,16.23241,560.34,826.36,251
2014,5.130767,15.321836,625.44,774.35,251
2015,5.6543837,16.052301,345.06,811.86,251
2016,5.8159018,16.209234,455.88,833.84,251
2017,5.925753,16.577124,544.14,832.58,251
2018,5.8930135,16.306904,412.38,879.81,251
1980,1.2621311,12.31675,436.86,776.17,252
1981,1.2782191,11.88611,412.92,724.81,252
1982,2.065096,12.806603,434.88,807.14,252
1983,1.7790138,12.084658,475.91998,717.8,252
1984,0.75469947,11.190246,405.78,714.35,252
1985,1.6271507,11.623891,734.94,687.79,252
1986,0.8556986,12.015508,321.24,743.0,252
1987,2.191726,13.136822,507.3,744.41,252
1988,1.6105739,11.6585245,612.3,680.19,252
1989,2.665178,12.477261,454.5,708.12,252
1990,2.6380274,12.69348,587.27997,725.0,252
1991,2.2581096,12.725643,398.76,746.05,252
1992,1.8510382,12.215573,450.96,695.84,252
1993,1.483041,11.66085,408.9,703.75,252
1994,2.833452,12.74989,493.13998,720.6,252
1995,1.9881643,12.568302,381.3,747.18,252
1996,1.7195628,11.909645,553.8,656.93,252
1997,2.9561918,13.824932,316.32,757.7,252
1998,3.4045205,14.227424,391.92,751.32,252
1999,3.424959,14.040686,279.78,805.22,252
2000,1.4068034,13.789016,516.12,781.17,252
2001,2.4332876,14.109973,440.4,791.93,252
2002,2.446767,14.182713,452.28,747.44,252
2003,2.1124384,12.509343,670.5,677.17,252
2004,2.6216667,13.706557,450.12,762.09,252
2005,2.3990958,13.876082,316.02,834.22003,252
2006,3.443096,14.059151,478.5,772.76,252
2007,3.2114792,13.50463,625.8,768.57,252
2008,2.1502733,12.72377,434.64,729.12,252
2009,2.4797535,13.342246,678.06,758.81,252
2010,2.9627123,13.345972,531.6,736.73,252
2011,2.5971508,12.675369,567.18,718.91,252
2012,2.4281695,12.553388,514.5,726.35,252
2013,3.2736988,14.541397,700.2,756.33,252
2014,2.9265752,13.9318075,535.08,676.66,252
2015,3.596685,14.223726,394.68,820.16,252
2016,3.3531148,13.763442,746.1,749.5,252
2017,3.3404658,14.121287,661.68,739.75,252
2018,3.1359725,13.721753,488.04,728.64,252
1980,-3.7382238,7.748333,327.72,704.23,253
1981,-3.9453425,7.820904,437.64,701.12,253
1982,-3.194356,8.553808,459.18,675.46,253
1983,-3.2349315,8.285424,503.58002,660.7,253
1984,-4.7236886,7.4511747,354.96,685.89,253
1985,-4.063699,7.8067946,407.82,685.73,253
1986,-4.61252,7.8420825,308.16,719.65,253
1987,-2.698,9.457864,399.84,744.89,253
1988,-3.5240438,7.65388,549.78,648.09,253
1989,-2.8292603,8.462054,495.9,683.16,253
1990,-2.4818904,8.97589,508.86,665.15,253
1991,-3.205863,8.47115,437.1,670.42,253
1992,-3.362022,8.24489,507.66,633.27,253
1993,-4.192438,8.048932,279.6,676.21,253
1994,-2.394548,9.120356,417.66,698.86,253
1995,-3.3424382,8.478274,515.46,672.0,253
1996,-3.3263385,8.087076,493.5,634.23,253
1997,-2.8083563,9.358411,303.84,624.88,253
1998,-0.88147944,10.467808,382.5,679.2,253
1999,-1.5931507,10.177233,384.3,713.98,253
2000,-3.940738,9.375738,407.58,690.86,253
2001,-3.0470412,9.905699,354.06,744.1,253
2002,-2.775233,9.775041,512.64,684.52,253
2003,-3.556192,8.030191,491.1,593.15,253
2004,-3.4383335,9.03552,469.2,640.82,253
2005,-4.0462193,9.298575,414.6,682.98,253
2006,-2.3835068,10.533753,401.94,682.35,253
2007,-2.654493,10.47685,417.96,685.36,253
2008,-3.6307924,9.308579,503.28,627.72,253
2009,-3.6488218,10.15178,337.98,686.32,253
2010,-2.9398906,9.528465,472.44,663.6,253
2011,-3.683178,9.074192,412.02,654.7,253
2012,-3.4583607,8.630547,495.06,651.64,253
2013,-2.0960822,10.432904,530.7,710.14,253
2014,-2.129233,10.371534,462.48,712.73,253
2015,-1.7161642,9.675754,436.98,764.58,253
2016,-2.2024589,9.605956,495.54,721.75,253
2017,-2.082959,10.247013,425.22,749.18,253
2018,-2.3915343,9.599315,616.98,729.68,253
1980,-3.9007652,7.589044,344.28,660.07,255
1981,-3.9087944,7.7037263,396.24,662.05,255
1982,-3.2376986,8.326932,435.36,654.9,255
1983,-3.256082,7.904247,432.48,623.62,255
1984,-4.476967,7.111967,297.18,645.64,255
1985,-3.7706575,7.306466,476.16,619.94,255
1986,-4.123534,7.572795,240.12,671.6,255
1987,-2.759096,8.697315,385.62,672.91,255
1988,-3.184262,7.493907,556.86,606.73,255
1989,-2.8475616,7.867041,379.8,624.08,255
1990,-2.6297808,8.303672,426.24,622.31,255
1991,-2.954192,8.203589,354.6,634.97,255
1992,-3.1286886,7.715847,492.24,602.91,255
1993,-3.5655615,7.474274,313.08,613.8,255
1994,-1.9163288,8.48422,465.84,637.17,255
1995,-2.628,8.150767,653.04,611.65,255
1996,-2.8518853,7.661421,535.74,576.72,255
1997,-2.0266576,8.842439,387.84,604.85,255
1998,-1.3643836,9.339041,417.42,611.17,255
1999,-1.4860001,9.320109,300.78,651.65,255
2000,-3.8670764,8.48153,355.86,645.69,255
2001,-3.258137,9.143726,264.18,677.05,255
2002,-2.845233,8.974685,452.4,639.28,255
2003,-3.4506302,7.1856713,471.12,549.78,255
2004,-3.5136886,8.006886,394.44,599.57,255
2005,-3.6098082,8.492685,312.3,636.31,255
2006,-2.2599452,9.42674,345.41998,629.28,255
2007,-2.3074794,9.131425,589.8,638.33,255
2008,-3.2959018,8.1643715,584.88,586.75,255
2009,-3.118082,8.871397,390.36,634.44,255
2010,-2.9315069,8.331507,518.46,605.45,255
2011,-3.485726,7.711507,473.7,587.29,255
2012,-3.3930874,7.633388,412.08,582.6,255
2013,-2.7612054,9.385616,511.08002,602.35,255
2014,-2.7338903,9.1745205,394.2,635.85,255
2015,-2.1401918,8.882986,378.66,705.8,255
2016,-2.2433608,8.651503,482.76,664.31,255
2017,-2.2501643,9.250603,440.34,659.88,255
2018,-2.4197261,8.649644,513.48,646.81,255
1980,5.1108193,13.037759,452.04,876.04,256
1981,5.578411,13.449123,468.42,867.19,256
1982,6.059452,13.7767935,564.72003,823.96,256
1983,6.0372057,13.526082,730.02,801.01,256
1984,5.032814,12.452842,382.98,776.41,256
1985,5.2623835,12.529316,696.54,756.12,256
1986,5.5300546,13.587645,386.1,884.63,256
1987,6.2064385,14.23759,462.6,835.97,256
1988,5.6913934,13.158661,779.94,770.78,256
1989,6.1294794,13.55704,539.82,756.54,256
1990,5.9633694,13.593096,602.22,737.53,256
1991,5.70126,13.510302,467.58002,747.69,256
1992,5.7304373,13.732541,452.4,756.41,256
1993,5.4286027,13.484877,443.52,754.14,256
1994,6.513918,14.219973,511.02,802.9,256
1995,6.110712,13.916138,689.64,813.59,256
1996,5.6617484,13.1346445,735.96,739.93,256
1997,6.4941373,14.647124,275.64,751.32,256
1998,7.665808,16.003315,423.06,785.61,256
1999,7.7987123,15.98285,512.04,780.29,256
2000,5.644399,15.524016,586.26,833.02,256
2001,6.219918,15.782987,388.86002,869.41003,256
2002,6.5318084,15.925863,562.62,822.11,256
2003,6.500302,15.288192,500.28,729.62,256
2004,6.932732,16.210411,501.48,814.59,256
2005,6.3418083,15.636383,533.27997,809.94,256
2006,7.0969586,15.954055,661.38,744.84,256
2007,7.011069,16.002028,606.54,823.26,256
2008,6.2645903,15.250355,564.72,765.42,256
2009,5.678959,13.231671,677.1,779.33,256
2010,5.8558087,13.112603,538.74,767.75,256
2011,6.2797813,13.592219,679.32,793.36,256
2012,6.0715027,13.299973,625.86,805.91,256
2013,7.0880003,14.631836,591.3,866.69,256
2014,7.087288,14.307069,465.3,812.17,256
2015,6.8245206,14.404191,608.88,834.92,256
2016,6.9966393,14.431968,772.38,811.24,256
2017,7.0672603,14.872137,720.06,860.88,256
2018,6.792658,14.679424,601.26,840.55,256
1980,5.175984,15.46448,594.0,741.44,258
1981,5.6938357,15.477151,568.74,736.69,258
1982,6.0532603,15.728631,577.74,723.87,258
1983,5.7390413,15.591644,460.98,672.6,258
1984,5.21653,14.230218,561.24,644.13,258
1985,5.850795,14.574493,620.52,659.84,258
1986,5.4309864,15.581507,469.91998,802.66,258
1987,6.056466,16.136274,495.54,788.02,258
1988,5.813415,15.426175,600.6,727.63,258
1989,6.0084934,15.179671,586.08,730.2,258
1990,6.264466,15.522384,640.38,730.79,258
1991,5.777397,15.830657,433.74,753.34,258
1992,5.441339,15.802076,458.64,768.84,258
1993,5.348219,15.233917,553.38,752.64,258
1994,6.336603,16.074137,558.24,825.39,258
1995,5.9151506,16.232027,511.5,778.21,258
1996,5.5781693,15.322159,679.38,695.74,258
1997,6.361507,16.895672,291.3,772.68,258
1998,6.7568493,17.171041,610.08,748.6,258
1999,6.3536716,16.911068,426.9,772.19,258
2000,4.833524,15.837677,472.44,754.45,258
2001,5.1062465,16.141972,493.86002,823.43,258
2002,5.347041,16.345396,544.86,815.9,258
2003,4.997452,14.906164,847.92,708.78,258
2004,4.775792,16.441612,660.36,793.71,258
2005,4.7697535,16.592247,642.24,836.97,258
2006,5.936411,16.851288,565.44,820.38,258
2007,5.396082,16.988081,504.66,780.34,258
2008,4.2282515,16.301693,428.46,775.37,258
2009,4.666356,16.708658,472.02,786.05,258
2010,4.962411,16.432987,568.5,744.18,258
2011,4.2774796,15.519096,673.74,719.04,258
2012,4.0026503,15.701694,552.78,728.16003,258
2013,4.7990413,17.321918,676.32,744.85,258
2014,4.959041,16.573534,606.12,738.95,258
2015,5.203616,16.988,537.18,765.29,258
2016,5.462869,17.058853,757.8,751.66,258
2017,5.0922465,17.582602,639.96,759.56,258
2018,4.867096,17.354767,520.92,771.35,258
1980,9.450929,16.974728,823.32,658.4,260
1981,9.921726,17.06074,948.12,710.78,260
1982,10.023699,17.278137,575.22003,687.64,260
1983,9.719671,16.686575,906.06,659.57,260
1984,9.500847,15.820219,829.26,609.74,260
1985,9.6452875,16.70652,552.06,645.74,260
1986,9.845507,17.480164,593.52,742.26,260
1987,9.978192,18.037178,631.02,717.98,260
1988,10.009044,16.738579,788.52,678.03,260
1989,10.09789,16.501835,706.92,634.93,260
1990,10.214603,17.3903,793.38,683.62,260
1991,10.00359,17.633425,616.92,744.79,260
1992,9.405027,16.80869,717.72,676.77,260
1993,9.416109,16.528193,658.8,692.14,260
1994,10.435918,17.819122,494.04,752.33,260
1995,10.541479,18.563644,386.28,802.0,260
1996,10.091421,17.190054,636.54004,697.89,260
1997,10.618465,18.484575,415.08,742.33,260
1998,10.869946,18.408054,738.3,681.65,260
1999,10.719535,18.311945,649.32,653.44,260
2000,9.880547,18.859125,642.24,753.38,260
2001,10.145781,18.847506,495.84,746.59,260
2002,10.594219,19.751396,481.13998,819.89,260
2003,10.182137,18.10893,915.54,717.05,260
2004,10.849236,19.320055,501.72,787.8,260
2005,9.44611,18.05767,629.58,772.69,260
2006,10.215452,18.904493,689.22,785.46,260
2007,11.005013,19.186192,590.7,780.0,260
2008,10.192787,18.656012,552.12,751.34,260
2009,9.833616,18.275618,648.42,752.42,260
2010,9.826192,18.467287,724.56,720.22,260
2011,9.479863,17.98885,422.4,755.81,260
2012,9.973415,17.689781,596.28,762.52,260
2013,10.606932,19.795013,564.0,850.13,260
2014,10.082165,18.55504,535.98,770.69,260
2015,10.064411,18.757507,639.84,785.18,260
2016,10.476584,19.503853,382.08,839.3,260
2017,10.3033695,19.208193,640.86,808.39,260
2018,10.15515,19.053453,578.1,760.52,260
1980,4.881694,13.408443,738.66,631.43,262
1981,5.4556713,13.400191,654.66,668.73,262
1982,5.4032874,13.502685,644.22,647.05,262
1983,5.1545753,13.268412,1132.74,629.68,262
1984,4.9216123,12.402568,852.18,596.77,262
1985,4.995288,13.085698,718.98,632.73,262
1986,5.1432605,14.537315,456.06,723.79,262
1987,4.955288,14.270082,742.2,670.36,262
1988,5.1808467,13.784591,743.88,630.33,262
1989,4.935425,12.78485,926.7,538.21,262
1990,5.226,14.240082,662.4,650.14,262
1991,4.8579726,13.942602,688.56,630.4,262
1992,4.3921037,13.9352455,769.38,659.73,262
1993,4.4295344,13.157945,628.98,641.95,262
1994,5.3510413,14.716932,532.62,729.96,262
1995,5.4021373,15.34948,425.04,765.49,262
1996,4.592951,13.673388,755.04,641.16,262
1997,5.0020547,15.073644,497.52,726.12,262
1998,5.6507125,15.234685,753.48,659.13,262
1999,5.610548,15.342876,538.68,663.61,262
2000,4.6738796,15.072213,712.8,704.76,262
2001,4.582603,15.118794,689.34,713.16,262
2002,4.7493973,15.674794,654.06,693.79,262
2003,4.563726,14.136001,994.44,626.78,262
2004,4.5331693,15.672431,649.44,708.37,262
2005,4.6452327,15.058055,730.92,684.46,262
2006,5.267233,15.807919,853.74,701.86,262
2007,5.014931,15.634411,608.7,719.74,262
2008,4.04623,15.13612,580.68,663.54,262
2009,4.795589,14.855725,834.9,568.38,262
2010,4.5594244,15.216192,800.94,616.39,262
2011,4.6461096,14.751123,958.32,703.1,262
2012,4.5842075,15.127404,568.68,697.57,262
2013,6.587863,16.272987,652.62,739.87,262
2014,6.2894516,14.980383,907.14,678.81,262
2015,5.7010956,14.707753,750.48,662.65,262
2016,6.305519,15.18847,680.27997,673.31,262
2017,7.3116436,14.74337,908.94,706.79,262
2018,7.164548,14.417096,575.94,702.7,262
1980,5.8690715,14.188416,538.74,764.59,263
1981,6.306274,14.144246,651.66,770.0,263
1982,6.2661643,14.277068,673.02,734.06,263
1983,5.8459454,13.633753,886.02,631.43,263
1984,5.4653006,12.771803,774.78,623.53,263
1985,5.737096,13.581178,579.3,681.21,263
1986,5.9388766,14.677398,403.68,777.28,263
1987,6.349425,15.522986,498.96,782.38,263
1988,6.233388,14.09459,743.76,655.88,263
1989,6.237726,13.518767,590.82,612.75,263
1990,6.414466,14.734,551.27997,704.98,263
1991,6.191808,14.858137,566.34,772.17,263
1992,5.756503,14.545163,631.92,772.97,263
1993,5.5688767,13.877836,505.02,689.64,263
1994,6.713288,15.209781,551.46,802.44,263
1995,6.497726,15.746767,336.84,850.01,263
1996,5.951066,14.034263,839.52,710.49,263
1997,6.7253423,15.89748,400.92,829.88,263
1998,7.1336713,15.8212595,634.56,748.82,263
1999,6.91874,15.782602,691.8,774.04,263
2000,6.2142897,15.522815,594.54,914.95,263
2001,5.883178,16.440329,480.72,936.34,263
2002,6.295123,16.459259,543.42,941.24,263
2003,5.8160553,14.795095,935.46,767.07,263
2004,6.862869,15.6956005,532.98,846.59,263
2005,6.606959,15.321507,585.72003,852.77,263
2006,7.1418905,15.629397,777.24,821.72,263
2007,6.1014247,16.125616,552.48,756.79,263
2008,5.2407923,15.057623,486.3,761.66,263
2009,6.6964383,15.471424,524.4,797.65,263
2010,6.7310963,15.805506,622.26,743.71,263
2011,6.0636163,14.867918,890.7,704.48,263
2012,5.4320765,15.245328,513.0,712.56,263
